tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
"['sql-server', 'amazon-web-services', 'stored-procedures', 'amazon-rds', 'amazon-data-pipeline']","{'account_id': 3434938, 'reputation': 91, 'user_id': 2878266, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://i.stack.imgur.com/Uzq4r.jpg?s=256&g=1', 'display_name': 'Chen_Dogg', 'link': 'https://stackoverflow.com/users/2878266/chen-dogg'}",True,1585,1,0,1482251716,1469712598,1469713686.0,38637926,CC BY-SA 3.0,https://stackoverflow.com/questions/38637926/how-do-i-call-a-stored-procedure-in-sql-server-with-data-pipeline-in-shellcomman,How do I call a stored procedure in SQL Server with Data Pipeline in ShellCommandActivity (AWS Data Pipeline),,,
"['amazon-web-services', 'boto3', 'amazon-data-pipeline']","{'account_id': 142251, 'reputation': 2153, 'user_id': 349831, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/1f9e3f083e3bde73d419a787efb0fa50?s=256&d=identicon&r=PG', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/349831/jack'}",True,1280,2,1,1499250887,1469514506,,38582478,CC BY-SA 3.0,https://stackoverflow.com/questions/38582478/put-json-data-pipeline-definition-using-boto3,Put json data pipeline definition using Boto3,38584516.0,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 3282854, 'reputation': 1021, 'user_id': 3614753, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/9ca5363610ffedc09f0783a66994a047?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Simon Lepkin', 'link': 'https://stackoverflow.com/users/3614753/simon-lepkin'}",True,2525,2,3,1469471493,1469307604,1469471379.0,38546380,CC BY-SA 3.0,https://stackoverflow.com/questions/38546380/how-to-restart-an-aws-data-pipeline,How to restart an AWS Data Pipeline,,,
"['amazon-web-services', 'amazon-s3', 'amazon-ec2', 'amazon-data-pipeline', 'amazon-rds']","{'account_id': 6739150, 'reputation': 140, 'user_id': 5192878, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/ed7e36029eb03fbe4c77cb46a21666c0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Samhash', 'link': 'https://stackoverflow.com/users/5192878/samhash'}",True,2824,1,1,1469222485,1469101866,,38503522,CC BY-SA 3.0,https://stackoverflow.com/questions/38503522/aws-data-pipeline-cannot-connect-with-rds-mysql-connection-time-out,AWS Data Pipeline Cannot Connect with RDS Mysql (connection time out),,,
"['amazon-web-services', 'jenkins', 'scheduling', 'amazon-data-pipeline']","{'account_id': 288898, 'reputation': 2074, 'user_id': 589571, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/S0A3T.jpg?s=256&g=1', 'display_name': 'ezamur', 'link': 'https://stackoverflow.com/users/589571/ezamur'}",True,847,2,1,1472153795,1469028297,,38484625,CC BY-SA 3.0,https://stackoverflow.com/questions/38484625/aws-manage-dependency-between-data-pipelines,AWS manage dependency between data pipelines,38535770.0,,
"['amazon-web-services', 'aws-cloudformation', 'amazon-data-pipeline']","{'account_id': 82617, 'reputation': 1017, 'user_id': 232160, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/629c53fe2e31dd9227d208fdeff3bfd0?s=256&d=identicon&r=PG', 'display_name': 'Cameron', 'link': 'https://stackoverflow.com/users/232160/cameron'}",False,2151,1,2,1611765350,1469016282,1469017767.0,38480805,CC BY-SA 3.0,https://stackoverflow.com/questions/38480805/aws-data-pipeline-wont-activate-due-to-errors,AWS Data Pipeline won&#39;t activate due to errors,,,
"['mysql', 'sql', 'amazon-web-services', 'amazon-s3', 'amazon-data-pipeline']","{'account_id': 8840540, 'reputation': 1, 'user_id': 6603145, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a8ddd391599bcda98981fd100596e876?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'cirk0', 'link': 'https://stackoverflow.com/users/6603145/cirk0'}",False,446,1,0,1468924861,1468839911,,38435101,CC BY-SA 3.0,https://stackoverflow.com/questions/38435101/aws-data-pipeline-mysql-nulls-sed-shell-command-activity-migraine,AWS Data Pipeline MySQL Nulls sed shell command activity MIGRAINE,,,
"['amazon-web-services', 'amazon-ec2', 'amazon-data-pipeline']","{'account_id': 8007408, 'reputation': 123, 'user_id': 6040321, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FXQ0e.png?s=256&g=1', 'display_name': 'Jason Tham', 'link': 'https://stackoverflow.com/users/6040321/jason-tham'}",True,473,1,0,1470668384,1468615199,,38404702,CC BY-SA 3.0,https://stackoverflow.com/questions/38404702/passing-variables-between-ec2-instances-in-multi-step-aws-data-pipeline,Passing variables between EC2 instances in multi-step AWS data pipeline,38832532.0,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 55554, 'reputation': 125, 'user_id': 166399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/919aaf191c9fbfdb50338bc2869b698d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Atul', 'link': 'https://stackoverflow.com/users/166399/atul'}",False,569,1,0,1468953850,1468316996,,38325402,CC BY-SA 3.0,https://stackoverflow.com/questions/38325402/aws-data-pipeline-sqlactivity-update-statement-possible,AWS Data Pipeline - SQLActivity - update statement possible?,,,
"['amazon-web-services', 'amazon-s3', 'amazon-dynamodb', 'amazon-data-pipeline']","{'account_id': 2579390, 'reputation': 11146, 'user_id': 2236401, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/06a91e6a7b9d4c46e5a39e18a5491a93?s=256&d=identicon&r=PG', 'display_name': 'sedavidw', 'link': 'https://stackoverflow.com/users/2236401/sedavidw'}",False,1026,1,1,1468626902,1467837516,1467837826.0,38233372,CC BY-SA 3.0,https://stackoverflow.com/questions/38233372/quickly-exporting-a-dynamo-db-table-to-s3,QUICKLY exporting a dynamo DB table to S3,,,
"['amazon-web-services', 'task', 'amazon-data-pipeline', 'runner']","{'account_id': 7587452, 'reputation': 33, 'user_id': 5756049, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/7f0955a14b6330727787bc1d326d8916?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ramanjaneya Reddy', 'link': 'https://stackoverflow.com/users/5756049/ramanjaneya-reddy'}",False,128,1,0,1467567392,1467482486,,38163039,CC BY-SA 3.0,https://stackoverflow.com/questions/38163039/task-runner-is-not-running-on-my-local-machine,Task runner is not running on my local machine,,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 213624, 'reputation': 436, 'user_id': 2328201, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/81cc0e405e1e76e85dfbe41400c4559a?s=256&d=identicon&r=PG', 'display_name': 'sumit', 'link': 'https://stackoverflow.com/users/2328201/sumit'}",False,136,1,0,1467229936,1466718046,,38002337,CC BY-SA 3.0,https://stackoverflow.com/questions/38002337/aws-datapipeline-import-randomly-named-files-in-a-s3-bucket-to-redshift,AWS Datapipeline - import randomly named files in a s3 bucket to Redshift,,,
"['mysql', 'amazon-web-services', 'amazon-s3', 'amazon-data-pipeline']","{'account_id': 6813170, 'reputation': 219, 'user_id': 5242692, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://lh4.googleusercontent.com/-HHrEnjahZEI/AAAAAAAAAAI/AAAAAAAABFI/OapGySFnHr8/photo.jpg?sz=256', 'display_name': 'hlagvankar', 'link': 'https://stackoverflow.com/users/5242692/hlagvankar'}",True,233,1,1,1466683391,1466677574,1466679283.0,37988970,CC BY-SA 3.0,https://stackoverflow.com/questions/37988970/aws-datapipeline-s3-to-mysql-error,aws datapipeline s3 to mysql error,37991095.0,,
"['amazon-web-services', 'amazon-s3', 'apache-pig', 'amazon-emr', 'amazon-data-pipeline']","{'account_id': 1000543, 'reputation': 155, 'user_id': 1015492, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/4d8b240c59f1c0c1b330dd37f1be65fd?s=256&d=identicon&r=PG', 'display_name': 'user1015492', 'link': 'https://stackoverflow.com/users/1015492/user1015492'}",False,219,2,0,1498656215,1466617106,,37974833,CC BY-SA 3.0,https://stackoverflow.com/questions/37974833/using-aws-data-pipeline-pigactivity,Using AWS Data Pipeline PigActivity,,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 1744171, 'reputation': 827, 'user_id': 1594749, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/1f826e5177ed39e5405f9229e886ba6e?s=256&d=identicon&r=PG', 'display_name': 'AIR', 'link': 'https://stackoverflow.com/users/1594749/air'}",True,5791,2,2,1472202448,1466522105,,37948304,CC BY-SA 3.0,https://stackoverflow.com/questions/37948304/how-to-add-python-spark-step-in-emr,How to add python spark step in EMR?,,,
"['amazon-web-services', 'amazon-s3', 'amazon-redshift', 'amazon-data-pipeline']","{'account_id': 2558950, 'reputation': 135, 'user_id': 2220373, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dfbf0eca1bb26a5a5661b697f77de961?s=256&d=identicon&r=PG', 'display_name': 'Kamil Grabowski', 'link': 'https://stackoverflow.com/users/2220373/kamil-grabowski'}",True,2758,1,3,1470228228,1466459095,,37932297,CC BY-SA 3.0,https://stackoverflow.com/questions/37932297/flattening-json-file-while-transferring-from-s3-to-redshift-using-aws-pipeline,Flattening JSON file while transferring from S3 to RedShift using AWS Pipeline,37954604.0,,
"['amazon-web-services', 'amazon-redshift', 'amazon-data-pipeline']","{'account_id': 6434056, 'reputation': 33, 'user_id': 4986179, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d05d5af89caacfe8b5c795fa10a7cfce?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'yana', 'link': 'https://stackoverflow.com/users/4986179/yana'}",True,570,2,0,1612562970,1466412672,,37918208,CC BY-SA 3.0,https://stackoverflow.com/questions/37918208/aws-datapipeline-redshiftcopyactivity-overwrite-existing-not-enforcing-primary,AWS DataPipeline: RedshiftCopyActivity OVERWRITE_EXISTING not enforcing primary key,66071268.0,,
"['amazon-web-services', 'amazon-iam', 'amazon-emr', 'amazon-data-pipeline']","{'account_id': 2228996, 'reputation': 15837, 'user_id': 1967100, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/725d2f6c9f49fe534ef04d5b1bd8f0fd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'cahen', 'link': 'https://stackoverflow.com/users/1967100/cahen'}",True,8563,2,9,1598353374,1466184391,1598353374.0,37887123,CC BY-SA 4.0,https://stackoverflow.com/questions/37887123/which-policy-is-needed-for-elasticmapreducerunjobflow-in-aws,Which Policy is needed for elasticmapreduce:RunJobFlow in AWS?,,,
"['csv', 'amazon-web-services', 'amazon-s3', 'amazon-data-pipeline', 'amazon-aurora']","{'account_id': 55554, 'reputation': 125, 'user_id': 166399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/919aaf191c9fbfdb50338bc2869b698d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Atul', 'link': 'https://stackoverflow.com/users/166399/atul'}",True,4501,2,2,1468426935,1466154318,,37877423,CC BY-SA 3.0,https://stackoverflow.com/questions/37877423/aws-data-pipeline-how-to-use-it-for-incremental-rds-data-updates,AWS Data pipeline - how to use it for incremental RDS data updates?,38357001.0,,
"['amazon-dynamodb', 'data-migration', 'amazon-data-pipeline']","{'account_id': 8559570, 'reputation': 53, 'user_id': 6414017, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/698eea7fde29d9c541868292c343f533?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Tedd', 'link': 'https://stackoverflow.com/users/6414017/tedd'}",False,2891,1,5,1464996237,1464977478,,37620968,CC BY-SA 3.0,https://stackoverflow.com/questions/37620968/copy-selected-items-from-aws-dyanmodb-table-to-another-table,Copy Selected items from AWS dyanmoDB table to another table,,,
"['amazon-web-services', 'amazon-dynamodb', 'emr', 'amazon-data-pipeline']","{'account_id': 232405, 'reputation': 1423, 'user_id': 497219, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/6389662116782bdab70346d5d215cbff?s=256&d=identicon&r=PG', 'display_name': 'Jeroen Jacobs', 'link': 'https://stackoverflow.com/users/497219/jeroen-jacobs'}",False,2256,2,0,1483708999,1464689411,,37542778,CC BY-SA 3.0,https://stackoverflow.com/questions/37542778/dynamodb-backup-via-aws-data-pipeline-and-emr,DynamoDB backup via AWS Data Pipeline and EMR,,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 2723533, 'reputation': 499, 'user_id': 2349231, 'user_type': 'registered', 'accept_rate': 13, 'profile_image': 'https://www.gravatar.com/avatar/7426e58562a5b8252cead3c7afc9e5e8?s=256&d=identicon&r=PG', 'display_name': 'Siddhant Jain', 'link': 'https://stackoverflow.com/users/2349231/siddhant-jain'}",False,66,1,0,1464733996,1464602381,,37522779,CC BY-SA 3.0,https://stackoverflow.com/questions/37522779/how-to-run-sub-tree-under-aws-data-pipeline,How to run sub tree under aws data pipeline,,,
"['amazon-web-services', 'amazon-dynamodb', 'amazon-data-pipeline']","{'account_id': 1572104, 'reputation': 145, 'user_id': 1459599, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c247ec9d9bc519209232e6ddf9e46b08?s=256&d=identicon&r=PG', 'display_name': 'nat', 'link': 'https://stackoverflow.com/users/1459599/nat'}",True,4767,2,5,1486480981,1464306153,1486480981.0,37472718,CC BY-SA 3.0,https://stackoverflow.com/questions/37472718/copying-dynamodb-table-to-another-dynamodb-table-with-transforms,Copying DynamoDB table to another DynamoDB table with transforms,37483251.0,,
"['shell', 'amazon-web-services', 'amazon-data-pipeline']","{'account_id': 4256025, 'reputation': 75, 'user_id': 3481701, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/093ff9d3057862c3a6761f21e8c3ba29?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'rexsavior', 'link': 'https://stackoverflow.com/users/3481701/rexsavior'}",True,326,1,0,1463685305,1463622061,,37312615,CC BY-SA 3.0,https://stackoverflow.com/questions/37312615/aws-data-pipeline-setting-local-variable-in-shell-command,AWS Data Pipeline: setting local variable in shell command,37332206.0,,
"['amazon-web-services', 'cron', 'aws-lambda', 'amazon-data-pipeline']","{'account_id': 3887475, 'reputation': 9572, 'user_id': 3218482, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/21bb89394ccc312decb6b60b89a0fa9d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Eyal Ch', 'link': 'https://stackoverflow.com/users/3218482/eyal-ch'}",True,489,1,-2,1514422516,1463309588,1514422516.0,37237373,,https://stackoverflow.com/questions/37237373/cron-like-events-aws-lambda-or-aws-data-pipeline,cron like events - AWS Lambda or AWS Data pipeline,,1463774875.0,Opinion-based
"['csv', 'amazon-web-services', 'amazon-data-pipeline']","{'account_id': 1038758, 'reputation': 1674, 'user_id': 1045280, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/c708d35e4efdd98e292c7390c35c9355?s=256&d=identicon&r=PG', 'display_name': 'dojogeorge', 'link': 'https://stackoverflow.com/users/1045280/dojogeorge'}",True,141,1,3,1573681341,1462883997,,37138844,CC BY-SA 3.0,https://stackoverflow.com/questions/37138844/datapipeline-use-only-first-4-values-from-csv-in-pipeline,DataPipeline: Use only first 4 values from CSV in pipeline,,,
"['amazon-web-services', 'emr', 'amazon-emr', 'amazon-data-pipeline']","{'account_id': 1530892, 'reputation': 543, 'user_id': 1428112, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94438f0c94c8843eecd05bbe3ba61063?s=256&d=identicon&r=PG', 'display_name': 'dyltini', 'link': 'https://stackoverflow.com/users/1428112/dyltini'}",True,903,1,0,1464731900,1462466979,,37056009,CC BY-SA 3.0,https://stackoverflow.com/questions/37056009/how-can-i-attach-an-ebs-volume-to-an-emr-cluster-using-the-aws-data-pipeline,How can I attach an EBS Volume to an EMR Cluster using the AWS Data Pipeline?,37556303.0,,
"['amazon-web-services', 'amazon-redshift', 'amazon-vpc', 'amazon-data-pipeline']","{'account_id': 329674, 'reputation': 2643, 'user_id': 653331, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/ba4a80eb775049383151fa0235d87dcc?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'p_mcp', 'link': 'https://stackoverflow.com/users/653331/p-mcp'}",True,887,1,1,1462461691,1462444565,1462456124.0,37048356,CC BY-SA 3.0,https://stackoverflow.com/questions/37048356/access-redshift-within-a-vpc-from-data-pipeline,Access Redshift (within a VPC) from Data Pipeline,37054329.0,,
"['amazon-web-services', 'amazon-s3', 'amazon-ec2', 'amazon-redshift', 'amazon-data-pipeline']","{'account_id': 6368477, 'reputation': 3, 'user_id': 5825409, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25057c8cd8b3b3eec222b70fe959fb93?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ravi Gv', 'link': 'https://stackoverflow.com/users/5825409/ravi-gv'}",False,87,1,0,1462305751,1461823638,1461824013.0,36906524,CC BY-SA 3.0,https://stackoverflow.com/questions/36906524/storing-error-message-to-redshift-through-datapipeline,Storing error message to Redshift through datapipeline,,,
['amazon-data-pipeline'],"{'account_id': 2340400, 'reputation': 391, 'user_id': 2051827, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/5a72d9216f0d120b5863d4634c186218?s=256&d=identicon&r=PG', 'display_name': 'Guillaume Mercey', 'link': 'https://stackoverflow.com/users/2051827/guillaume-mercey'}",False,402,1,0,1471683280,1461603721,,36846747,CC BY-SA 3.0,https://stackoverflow.com/questions/36846747/redshift-sqlactivity-how-to-reference-input-and-output-in-script,Redshift SqlActivity : How to reference input and output in script,,,
