tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason
"['azure', 'pyspark', 'azure-keyvault', 'azure-synapse', 'spark-notebook']","{'account_id': 8707829, 'reputation': 96, 'user_id': 6515148, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/90775138e0fe257776647610c315deb9?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'DejanS', 'link': 'https://stackoverflow.com/users/6515148/dejans'}",False,456,0,0,1669888774,1669428382,74579229,CC BY-SA 4.0,https://stackoverflow.com/questions/74579229/read-keyvault-secret-from-synapse-notebook,read keyvault secret from Synapse notebook,1669888774.0,,,
"['powerbi', 'dax', 'azure-data-factory', 'azure-synapse', 'azure-analysis-services']","{'account_id': 27044647, 'reputation': 1, 'user_id': 20599001, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47290d8499ade56c0c7c13b6b44cebca?s=256&d=identicon&r=PG', 'display_name': 'tmmwj', 'link': 'https://stackoverflow.com/users/20599001/tmmwj'}",False,490,1,0,1669387278,1669377197,74572417,CC BY-SA 4.0,https://stackoverflow.com/questions/74572417/can-we-create-pipelines-to-run-dax-queries-on-azure-analysis-service-tabular-mod,Can we create pipelines to run DAX queries on Azure Analysis Service Tabular Models from ADF or Synapse Analytics?,,,,
"['azure', 'azure-sql-database', 'azure-data-factory', 'azure-synapse']","{'account_id': 942634, 'reputation': 51, 'user_id': 970437, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41c75d26d6d93af165dc5dcb76bc26e3?s=256&d=identicon&r=PG', 'display_name': 'Joshi', 'link': 'https://stackoverflow.com/users/970437/joshi'}",False,162,1,0,1669580978,1669370672,74571092,CC BY-SA 4.0,https://stackoverflow.com/questions/74571092/merge-multiple-azure-databases-into-one-azure-sql-database-and-sync-them-weekly,Merge multiple Azure databases into one Azure SQL database and sync them weekly,,,,
"['azure', 'azure-synapse']","{'account_id': 11138999, 'reputation': 21, 'user_id': 13986871, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c37fc7aecfe25a04fab1b314057e2b5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'utopianpallu', 'link': 'https://stackoverflow.com/users/13986871/utopianpallu'}",False,876,1,0,1669890077,1669364041,74569860,CC BY-SA 4.0,https://stackoverflow.com/questions/74569860/how-to-run-python-scripts-in-synapse-in-production-environments,How to run python scripts in Synapse in production environments,,,,
"['pyspark', 'azure-databricks', 'azure-synapse', 'azure-data-lake-gen2']","{'account_id': 26593597, 'reputation': 135, 'user_id': 20216373, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3E9_5FdRnH6bylvZK8pcZVL0d0JF9oZajg6JJB=k-s256', 'display_name': 'BigData Lover', 'link': 'https://stackoverflow.com/users/20216373/bigdata-lover'}",True,780,1,1,1669488207,1669313053,74564745,CC BY-SA 4.0,https://stackoverflow.com/questions/74564745/how-to-read-multiple-files-from-a-folder-in-adls-gen2-using-pyspark-in-azure-syn,How to Read Multiple Files from a Folder in ADLS Gen2 using Pyspark in Azure Synapse and use for Processing?,1669371582.0,74572849.0,,
['azure-synapse'],"{'account_id': 21113007, 'reputation': 1957, 'user_id': 15520615, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e6b09956495afafc84227ea7b0cec6c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Patterson', 'link': 'https://stackoverflow.com/users/15520615/patterson'}",True,327,1,0,1669326717,1669303952,74563114,CC BY-SA 4.0,https://stackoverflow.com/questions/74563114/how-to-remove-all-views-from-azure-synapse-sql-serverless-inbuilt,How to Remove All Views from Azure Synapse SQL Serverless Inbuilt,,74566516.0,,
"['ssl', 'tls1.2', 'azure-synapse', 'azure-virtual-network']","{'account_id': 25513966, 'reputation': 47, 'user_id': 19305113, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FGTiX.jpg?s=256&g=1', 'display_name': 'bakkie103', 'link': 'https://stackoverflow.com/users/19305113/bakkie103'}",True,182,1,0,1669383720,1669286597,74559443,CC BY-SA 4.0,https://stackoverflow.com/questions/74559443/azure-synapse-private-endpoints-trustfailure-ssl-tls-secure-channel,Azure Synapse Private Endpoints TrustFailure SSL/TLS secure channel,1669293137.0,74570962.0,,
"['azure', 'azure-synapse']","{'account_id': 8590003, 'reputation': 19, 'user_id': 6434887, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4262fba19b12c61651f6f1c0014b2eb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rajib', 'link': 'https://stackoverflow.com/users/6434887/rajib'}",True,155,1,0,1669305398,1669274016,74556884,CC BY-SA 4.0,https://stackoverflow.com/questions/74556884/retrieve-password-from-azure-key-vault-in-azure-synapse-t-sql,Retrieve password from Azure key vault in Azure Synapse T sql,,,,
"['sql', 'azure', 'azure-synapse']","{'account_id': 8590003, 'reputation': 19, 'user_id': 6434887, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4262fba19b12c61651f6f1c0014b2eb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rajib', 'link': 'https://stackoverflow.com/users/6434887/rajib'}",False,143,1,0,1669811667,1669268325,74556053,CC BY-SA 4.0,https://stackoverflow.com/questions/74556053/how-do-i-retrieve-certificate-definition-in-azure-synapse-dedicated-pool,How do I retrieve certificate definition in Azure Synapse dedicated pool?,1669273308.0,,,
"['sql', 'azure', 'azure-blob-storage', 'azure-synapse', 'azure-data-lake-gen2']","{'account_id': 5067109, 'reputation': 1173, 'user_id': 4066949, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://lh6.googleusercontent.com/-KtBJCJn9ra0/AAAAAAAAAAI/AAAAAAAABj4/pwjOTTW7tpc/photo.jpg?sz=256', 'display_name': 'Allen Rufolo', 'link': 'https://stackoverflow.com/users/4066949/allen-rufolo'}",True,521,1,0,1669266013,1669240990,74553462,CC BY-SA 4.0,https://stackoverflow.com/questions/74553462/is-it-possible-to-retrieve-file-path-url-information-when-querying-bulk-openrows,Is it possible to retrieve file path/url information when querying BULK OPENROWSET in Azure Synapse?,,74555823.0,,
['azure-synapse'],"{'account_id': 26650339, 'reputation': 1, 'user_id': 20264741, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9bbaa806a3e5196bcaa97720cc510b6?s=256&d=identicon&r=PG', 'display_name': 'Dave100', 'link': 'https://stackoverflow.com/users/20264741/dave100'}",False,32,0,0,1669223502,1669220313,74549984,CC BY-SA 4.0,https://stackoverflow.com/questions/74549984/power-bi-refreshes-failing-if-synapse-is-updated-by-dynamics-is-this-to-be-exp,Power BI refreshes failing if Synapse is updated by Dynamics - is this to be expected?,1669223502.0,,,
['azure-synapse'],"{'account_id': 13922210, 'reputation': 37, 'user_id': 10052349, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10156529605893114/picture?type=large', 'display_name': 'gertrude89', 'link': 'https://stackoverflow.com/users/10052349/gertrude89'}",False,230,1,1,1669283893,1669215378,74548799,CC BY-SA 4.0,https://stackoverflow.com/questions/74548799/getting-data-from-on-prem-to-azure-synapse-unexpected-metadata-of-synapse-lin,Getting data from on-prem to Azure Synapse - &quot;unexpected metadata of Synapse Link was detected in the source database&quot;,,,,
"['apache-spark', 'pyspark', 'azure-synapse']","{'account_id': 24507601, 'reputation': 101, 'user_id': 18422387, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a45c090be89953f1e6635f7c28fa016a?s=256&d=identicon&r=PG', 'display_name': 'ross_geller_pivot', 'link': 'https://stackoverflow.com/users/18422387/ross-geller-pivot'}",False,403,0,1,1669207831,1669207831,74547083,CC BY-SA 4.0,https://stackoverflow.com/questions/74547083/azure-synapse-notebook-not-running-in-pipeline,Azure Synapse Notebook not running in Pipeline,,,,
"['azure', 'azure-data-factory', 'azure-synapse', 'azure-data-lake-gen2', 'azure-adf']","{'account_id': 27023489, 'reputation': 1, 'user_id': 20581133, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/95250b8eebd04bbdf0bc76d7db5437a6?s=256&d=identicon&r=PG', 'display_name': 'Ritesh S', 'link': 'https://stackoverflow.com/users/20581133/ritesh-s'}",False,124,1,0,1669898719,1669202542,74545983,CC BY-SA 4.0,https://stackoverflow.com/questions/74545983/synapse-pipeline-df-executor-outofmemoryerror,Synapse Pipeline : DF-Executor-OutOfMemoryError,1669263545.0,,,
['azure-synapse'],"{'account_id': 21113007, 'reputation': 1957, 'user_id': 15520615, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e6b09956495afafc84227ea7b0cec6c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Patterson', 'link': 'https://stackoverflow.com/users/15520615/patterson'}",False,33,0,0,1669197200,1669197200,74544816,CC BY-SA 4.0,https://stackoverflow.com/questions/74544816/azure-managed-private-endpoint-in-continuous-refresh-mode,Azure Managed Private Endpoint in Continuous Refresh Mode,,,,
"['azure-sql-database', 'azure-synapse']","{'account_id': 15433598, 'reputation': 161, 'user_id': 11134277, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c53f8fd40abcd6188c029ab15999d92?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Alok Thampi', 'link': 'https://stackoverflow.com/users/11134277/alok-thampi'}",False,311,1,0,1669448538,1669135344,74536188,CC BY-SA 4.0,https://stackoverflow.com/questions/74536188/connection-string-for-parameterized-linked-services-azure-sql-azure-synapse,Connection string for parameterized Linked Services - Azure SQL / Azure Synapse,1669137897.0,,,
"['sql', 'sql-server', 'azure', 'azure-devops', 'azure-synapse']","{'account_id': 8304352, 'reputation': 1411, 'user_id': 6241997, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/8d55439c8023081fd3bbb920aa2eefd3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'crystyxn', 'link': 'https://stackoverflow.com/users/6241997/crystyxn'}",True,923,3,1,1670061805,1669126169,74533977,CC BY-SA 4.0,https://stackoverflow.com/questions/74533977/running-sql-script-on-azure-synapse-via-powershell-or-cli,Running SQL script on Azure Synapse via Powershell or CLI,,74665670.0,,
"['azure', 'azure-synapse', 'jira-rest-api']","{'account_id': 27000673, 'reputation': 1, 'user_id': 20562002, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fb68ec7337a6a7efa875dc45e4f5798f?s=256&d=identicon&r=PG', 'display_name': 'Felix111', 'link': 'https://stackoverflow.com/users/20562002/felix111'}",False,167,1,0,1669293063,1669120479,74532710,CC BY-SA 4.0,https://stackoverflow.com/questions/74532710/azure-synapse-and-jira-rest-api-error-21155,Azure Synapse and Jira Rest Api Error 21155,,,,
"['azure-data-factory', 'azure-synapse']","{'account_id': 6371541, 'reputation': 67, 'user_id': 4943806, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-PgdBdDHTy3c/AAAAAAAAAAI/AAAAAAAAACA/7bhHlCUWG9w/photo.jpg?sz=256', 'display_name': 'Koen van Wielink', 'link': 'https://stackoverflow.com/users/4943806/koen-van-wielink'}",True,395,1,1,1669201961,1669115044,74531579,CC BY-SA 4.0,https://stackoverflow.com/questions/74531579/data-factory-synapse-copy-task-fails-with-staging-enabled-when-no-files-found,Data factory/Synapse copy task fails with staging enabled when no files found,,74545887.0,,
"['jupyter-notebook', 'azure-data-factory', 'azure-synapse']","{'account_id': 8781927, 'reputation': 133, 'user_id': 6565296, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/55b803b022abe7dcf5656a3a16cb03e2?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Salah K.', 'link': 'https://stackoverflow.com/users/6565296/salah-k'}",True,390,1,1,1669122520,1669113456,74531230,CC BY-SA 4.0,https://stackoverflow.com/questions/74531230/azure-data-factory-pipeline-for-each-notebook-in-a-specific-folder,(Azure Data Factory Pipeline) For each Notebook in a specific folder,,74533140.0,,
['azure-synapse'],"{'account_id': 7135889, 'reputation': 281, 'user_id': 5455544, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/0432fd8f5ac1b5f18c7174ba0bf2dce4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/5455544/sam'}",False,76,0,0,1669075380,1669075380,74526102,CC BY-SA 4.0,https://stackoverflow.com/questions/74526102/azure-synapse-dedicated-sql-pool-connector-for-apache-spark,Azure Synapse Dedicated SQL Pool Connector for Apache Spark,,,,
"['azure', 'cloud', 'azure-synapse', 'azure-machine-learning-service']","{'account_id': 7554717, 'reputation': 125, 'user_id': 5734859, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d76887359fa1a1062342cbaef81bbf9d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'vertigo', 'link': 'https://stackoverflow.com/users/5734859/vertigo'}",True,277,1,0,1669063336,1669055065,74523342,CC BY-SA 4.0,https://stackoverflow.com/questions/74523342/get-data-from-azure-synpase-to-azure-machine-learning,Get data from Azure Synpase to Azure Machine Learning,,74524683.0,,
"['azure-synapse', 'azure-managed-identity']","{'account_id': 21113007, 'reputation': 1957, 'user_id': 15520615, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e6b09956495afafc84227ea7b0cec6c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Patterson', 'link': 'https://stackoverflow.com/users/15520615/patterson'}",True,182,1,0,1685952324,1669029785,74518149,CC BY-SA 4.0,https://stackoverflow.com/questions/74518149/azure-synapse-link-for-dataverse-not-creating-folder-optionsetmetadata-with-po,Azure Synapse Link for Dataverse not creating folder &quot;OptionsetMetadata&quot; with Power Apps,1669197265.0,76404539.0,,
['azure-synapse'],"{'account_id': 21113007, 'reputation': 1957, 'user_id': 15520615, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e6b09956495afafc84227ea7b0cec6c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Patterson', 'link': 'https://stackoverflow.com/users/15520615/patterson'}",True,1358,2,0,1680182484,1668789683,74492824,CC BY-SA 4.0,https://stackoverflow.com/questions/74492824/content-of-directory-on-path-https-xxxxxxx-dfs-core-windows-net-dataverse-xxxx,Content of directory on path https://xxxxxxx.dfs.core.windows.net/dataverse-xxxx-org5a2/account/Snapshot/2018-08_1656570292/*.csv&#39; cannot be listed,1668792214.0,74661291.0,,
"['tsql', 'azure-synapse']","{'account_id': 450669, 'reputation': 3981, 'user_id': 846117, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/lWjdt.png?s=256&g=1', 'display_name': 'Tom Troughton', 'link': 'https://stackoverflow.com/users/846117/tom-troughton'}",True,353,2,1,1672773686,1668788526,74492581,CC BY-SA 4.0,https://stackoverflow.com/questions/74492581/azure-synapse-studio-different-number-of-columns-in-create-table-or-create-exte,Azure Synapse Studio: Different number of columns in CREATE TABLE or CREATE EXTERNAL TABLE and SELECT query,,,,
"['tsql', 'azure-data-lake', 'azure-synapse', 'azure-data-lake-gen2']","{'account_id': 18541807, 'reputation': 1, 'user_id': 13510120, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/54fd85866bdbea76e3d68e117017042a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Muimi', 'link': 'https://stackoverflow.com/users/13510120/muimi'}",False,958,1,0,1669034001,1668784092,74491683,CC BY-SA 4.0,https://stackoverflow.com/questions/74491683/external-table-logdata-is-not-accessible-because-location-does-not-exist-or-it,External table &#39;logdata&#39; is not accessible because location does not exist or it is used by another proces,,,,
"['mongodb', 'azure-synapse']","{'account_id': 25476565, 'reputation': 5, 'user_id': 19273705, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy0bD9Y0Cc3haq2RIUictSGxPkbeclcBdpVS3bA=k-s256', 'display_name': 'Baobab', 'link': 'https://stackoverflow.com/users/19273705/baobab'}",False,70,1,0,1669002825,1668775830,74489950,CC BY-SA 4.0,https://stackoverflow.com/questions/74489950/unable-to-connect-to-a-mongodb-from-azure-synapse,Unable to connect to a MongoDB from Azure synapse,1668780994.0,,,
"['sql', 'powerbi', 'azure-synapse', 'data-transform']","{'account_id': 2541951, 'reputation': 2993, 'user_id': 2207559, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/6c473f0fe17e2eba85bd66eb5a9e1e8e?s=256&d=identicon&r=PG', 'display_name': 'atoms', 'link': 'https://stackoverflow.com/users/2207559/atoms'}",False,163,3,0,1669670987,1668715329,74481447,CC BY-SA 4.0,https://stackoverflow.com/questions/74481447/importing-one-to-many-relations-in-a-join-transformation-azure-synapse,Importing one to many relations in a Join transformation Azure Synapse,,,,
"['azure', 'azure-data-factory', 'azure-synapse']","{'account_id': 26965626, 'reputation': 11, 'user_id': 20532534, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0C5c4rIUbj5QlUrsr43beiHbn79y7rtq1bb3Uj=k-s256', 'display_name': 'Pavan Kumar', 'link': 'https://stackoverflow.com/users/20532534/pavan-kumar'}",True,105,2,1,1691742744,1668706033,74479675,CC BY-SA 4.0,https://stackoverflow.com/questions/74479675/azure-synapse-analytics-synapse-link-authentication,Azure synapse analytics- synapse link authentication,1669888795.0,,,
