tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,protected_date
"['azure', 'azure-data-lake', 'azure-data-lake-gen2', 'azure-purview']","{'account_id': 1898322, 'reputation': 12825, 'user_id': 2061133, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/pgg8z.png?s=256&g=1', 'display_name': 'Murray Foxcroft', 'link': 'https://stackoverflow.com/users/2061133/murray-foxcroft'}",True,174,1,0,1621910304,1621452637,67609737,CC BY-SA 4.0,https://stackoverflow.com/questions/67609737/azure-purview-json-properties-in-adlsgen2-store-are-getting-messed-up,Azure Purview - JSON properties in ADLSGen2 store are getting messed up,1621453980.0,67681032.0,,,
"['apache-spark', 'pyspark', 'databricks', 'azure-data-lake-gen2', 'databricks-community-edition']","{'account_id': 21113007, 'reputation': 1957, 'user_id': 15520615, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e6b09956495afafc84227ea7b0cec6c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Patterson', 'link': 'https://stackoverflow.com/users/15520615/patterson'}",True,656,1,2,1628349126,1621153340,67554475,CC BY-SA 4.0,https://stackoverflow.com/questions/67554475/unable-to-mount-azure-adls-gen-2-on-from-community-edition-of-databricks-com-d,Unable to mount Azure ADLS Gen 2 on from Community Edition of Databricks : com.databricks.rpc.UnknownRemoteException: Remote exception occurred,1628349126.0,67584444.0,,,
"['azure', 'apache-spark', 'databricks', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 3958698, 'reputation': 420, 'user_id': 3266412, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cda538343ceae190362a6f02d9fa6f0f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'hbrgnr', 'link': 'https://stackoverflow.com/users/3266412/hbrgnr'}",True,641,1,3,1620826576,1620825513,67504461,CC BY-SA 4.0,https://stackoverflow.com/questions/67504461/delta-lake-and-adls-gen2-transactions,Delta lake and ADLS Gen2 transactions,,,,,
"['azure-data-lake', 'spotfire', 'azure-data-lake-gen2', 'spotfire-analyst', 'spotfire-webplayer']","{'account_id': 13100059, 'reputation': 1, 'user_id': 9469889, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Denize', 'link': 'https://stackoverflow.com/users/9469889/denize'}",False,152,1,0,1620890053,1620816332,67502098,CC BY-SA 4.0,https://stackoverflow.com/questions/67502098/tibco-spotfire-tibco-analyst-tdv-connectivity-to-azure-data-lake,"Tibco Spotfire, Tibco Analyst/ TDV connectivity to Azure Data Lake",,,,,
"['python-3.x', 'tableau-api', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 20756037, 'reputation': 44, 'user_id': 15242464, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3172d9f8372cccef6c4f1b48d63ead50?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'spartanboy', 'link': 'https://stackoverflow.com/users/15242464/spartanboy'}",False,96,1,0,1620783669,1620742660,67488611,CC BY-SA 4.0,https://stackoverflow.com/questions/67488611/how-to-connect-data-from-data-lake-gen-1-to-tableau,How to connect data from Data Lake Gen 1 to Tableau,,,,,
"['azure-sql-database', 'azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 15230831, 'reputation': 523, 'user_id': 10990028, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/S8BgI.png?s=256&g=1', 'display_name': 'GettingItDone', 'link': 'https://stackoverflow.com/users/10990028/gettingitdone'}",False,641,0,0,1620742602,1620742602,67488598,CC BY-SA 4.0,https://stackoverflow.com/questions/67488598/azure-data-factory-copy-activity-does-not-fail-despite-being-unsuccessful,"Azure Data Factory Copy Activity - Does not fail, despite being unsuccessful",,,,,
"['azure', 'azure-functions', 'azure-pipelines', 'azure-synapse', 'azure-data-lake-gen2']","{'account_id': 4724807, 'reputation': 133, 'user_id': 11216435, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7yo8R.jpg?s=256&g=1', 'display_name': 'D. Bakhuis', 'link': 'https://stackoverflow.com/users/11216435/d-bakhuis'}",True,175,1,0,1620686164,1620632248,67466525,CC BY-SA 4.0,https://stackoverflow.com/questions/67466525/triggered-copy-data-from-blob-to-adls-extracting-path-from-filename,Triggered copy data from blob to ADLS extracting path from filename,,67478412.0,,,
"['sql-server', 'azure', 'apache-nifi', 'parquet', 'azure-data-lake-gen2']","{'account_id': 20266844, 'reputation': 13, 'user_id': 14863825, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/894fd95b4bb3256242ffcc89474ed55d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sherit', 'link': 'https://stackoverflow.com/users/14863825/sherit'}",True,233,1,0,1620735983,1620475634,67447370,CC BY-SA 4.0,https://stackoverflow.com/questions/67447370/how-can-i-dump-the-parquet-data-that-is-in-azure-datalakestorage-to-a-microsoft,How can I dump the .parquet data that is in Azure DataLakeStorage to a Microsoft SQL Server database using Nifi?,1620735540.0,67486666.0,,,
"['azure', 'azure-devops', 'azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 21509867, 'reputation': 21, 'user_id': 15852733, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78821b226fdfd22d3e0f63d30b63d6bf?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Prateek Porwal', 'link': 'https://stackoverflow.com/users/15852733/prateek-porwal'}",False,99,1,0,1620376375,1620303247,67417902,CC BY-SA 4.0,https://stackoverflow.com/questions/67417902/need-to-trigger-a-pipeline-to-different-azure-cloud-resources-in-different-run,Need to trigger a pipeline to different Azure Cloud resources in different run,,,,,
"['azure-data-factory', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 13840328, 'reputation': 75, 'user_id': 9990853, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10156451754591948/picture?type=large', 'display_name': 'Hammad Hassan Khan', 'link': 'https://stackoverflow.com/users/9990853/hammad-hassan-khan'}",True,1814,2,1,1620353134,1620238367,67406648,CC BY-SA 4.0,https://stackoverflow.com/questions/67406648/how-to-use-mapping-data-flow-to-flatten-hierarchy-of-a-json-string-column-in-dat,How to use Mapping Data flow to flatten hierarchy of a JSON string column in Data Lake,1620316262.0,67415086.0,,,
"['python', 'databricks', 'azure-databricks', 'azure-data-lake-gen2']","{'account_id': 21439225, 'reputation': 13, 'user_id': 15794132, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-n2h2OTQpK0E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnzrSs0sJ1IRs-ps5p47kH0EoeAlQ/s96-c/photo.jpg?sz=256', 'display_name': 'Dave Russell', 'link': 'https://stackoverflow.com/users/15794132/dave-russell'}",True,2025,1,1,1619714611,1619708205,67319883,CC BY-SA 4.0,https://stackoverflow.com/questions/67319883/in-databricks-using-python-dbutils-fs-mount-gives-java-lang-nullpointerexceptio,"In databricks using python, dbutils.fs.mount gives java.lang.NullPointerException: authEndpoint trying to mount using abfss. wasbs works fine",1619714611.0,67321664.0,,,
"['c#', 'azure', 'azure-functions', 'azure-data-lake-gen2']","{'account_id': 2412749, 'reputation': 2963, 'user_id': 2107488, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/62774472ea7f4b2ca8b8d0fe14455202?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kaja', 'link': 'https://stackoverflow.com/users/2107488/kaja'}",True,625,1,0,1620118974,1619621029,67302444,CC BY-SA 4.0,https://stackoverflow.com/questions/67302444/this-request-is-not-authorized-to-perform-this-operation-while-trying-to-read-a,This request is not authorized to perform this operation while trying to read a blob from Data Lake gen2,,,,,
"['c#', 'azure', 'azure-functions', 'azure-data-lake-gen2', 'azure-private-link']","{'account_id': 2412749, 'reputation': 2963, 'user_id': 2107488, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/62774472ea7f4b2ca8b8d0fe14455202?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kaja', 'link': 'https://stackoverflow.com/users/2107488/kaja'}",True,670,1,1,1619673441,1619593816,67295424,CC BY-SA 4.0,https://stackoverflow.com/questions/67295424/copy-file-from-one-datalake-gen2-to-another-data-lake-gen-2-via-c-in-azure-func,Copy file from one DataLake Gen2 to another Data Lake Gen 2 via C# in Azure Functions,1619594005.0,,,,
"['databricks', 'azure-databricks', 'delta-lake', 'azure-data-lake-gen2', 'azure-purview']","{'account_id': 18989220, 'reputation': 151, 'user_id': 13858856, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PsdKq.jpg?s=256&g=1', 'display_name': 'Vignesh G', 'link': 'https://stackoverflow.com/users/13858856/vignesh-g'}",False,404,1,1,1619736648,1619577764,67293054,CC BY-SA 4.0,https://stackoverflow.com/questions/67293054/lineage-not-created-when-scanning-delta-table-in-azure-purview,Lineage not created when scanning Delta table in Azure Purview,,,,,
"['azure', 'azure-data-lake-gen2']","{'account_id': 16873326, 'reputation': 101, 'user_id': 12201357, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e138fc1d807e8fea0b46856c8b57196a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'MRTN', 'link': 'https://stackoverflow.com/users/12201357/mrtn'}",False,868,1,0,1619182000,1619181702,67230150,CC BY-SA 4.0,https://stackoverflow.com/questions/67230150/list-directories-in-azure-data-lake-gen2-with-hierarchical-namespace,List directories in Azure Data Lake gen2 with hierarchical namespace,,,,,
"['java', 'azure', 'azure-data-lake-gen2']","{'account_id': 6924165, 'reputation': 149, 'user_id': 5315706, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1928af9ed74d467606d02ba792e235a2?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Yaniv Irony', 'link': 'https://stackoverflow.com/users/5315706/yaniv-irony'}",False,759,0,3,1619094543,1619090711,67212302,CC BY-SA 4.0,https://stackoverflow.com/questions/67212302/copy-file-from-one-container-to-another-container-in-azure-data-lake-2-programat,Copy file from one container to another container in Azure Data Lake 2 programatically,1619094543.0,,,,
"['c#', 'azure', 'azure-data-lake-gen2']","{'account_id': 2412749, 'reputation': 2963, 'user_id': 2107488, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/62774472ea7f4b2ca8b8d0fe14455202?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kaja', 'link': 'https://stackoverflow.com/users/2107488/kaja'}",True,512,1,0,1619018856,1619013938,67197496,CC BY-SA 4.0,https://stackoverflow.com/questions/67197496/copy-file-from-one-container-to-another-container-in-data-lake-gen-2,Copy file from one container to another container in Data Lake Gen 2,,,,,
"['apache-kafka', 'apache-kafka-connect', 'confluent-platform', 'azure-data-lake-gen2']","{'account_id': 6118596, 'reputation': 790, 'user_id': 4772836, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7e0bc0bd2004a1257a6fe7b43d9a45b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Saugat Mukherjee', 'link': 'https://stackoverflow.com/users/4772836/saugat-mukherjee'}",True,400,1,0,1619097310,1618932204,67181840,CC BY-SA 4.0,https://stackoverflow.com/questions/67181840/kafka-connect-sink-partition-by-recordfield-which-is-in-ticks,Kafka Connect Sink Partition by recordField which is in Ticks,1619096433.0,67214027.0,,,
"['python-3.x', 'azure', 'azure-functions', 'azure-data-lake-gen2', 'sas-token']","{'account_id': 11477225, 'reputation': 27, 'user_id': 8412399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d06b029c58b7d896c4ea5b8b52c569f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Davio', 'link': 'https://stackoverflow.com/users/8412399/davio'}",True,227,1,0,1618541683,1618486255,67107635,CC BY-SA 4.0,https://stackoverflow.com/questions/67107635/im-trying-to-build-an-azure-function-which-receives-dataset-names-then-proceed,"I&#39;m trying to build an Azure Function which receives dataset names, then proceeds to connect to and download files from Azure Datalake (to local disk)",1618487465.0,67118486.0,,,
"['azure-databricks', 'azure-data-lake-gen2']","{'account_id': 20985484, 'reputation': 35, 'user_id': 15419388, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2da7bdcdaceb41afc31a9af47c7d44be?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Vaishnavi S', 'link': 'https://stackoverflow.com/users/15419388/vaishnavi-s'}",False,269,0,0,1618442341,1618442341,67100265,CC BY-SA 4.0,https://stackoverflow.com/questions/67100265/how-to-copy-data-from-mount-point-databricks-to-adls-gen2,How to Copy data from mount point databricks to ADLS gen2,,,,,
"['azure', 'azure-blob-storage', 'azure-cognitive-search', 'azure-data-lake-gen2']","{'account_id': 67608, 'reputation': 583, 'user_id': 197760, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/906574a0735694b407ce006ddbf3a233?s=256&d=identicon&r=PG', 'display_name': 'Vince', 'link': 'https://stackoverflow.com/users/197760/vince'}",True,719,1,3,1617961186,1617889026,67005195,CC BY-SA 4.0,https://stackoverflow.com/questions/67005195/is-azure-blockblobstorage-or-general-purpose-v2-better-for-premium-low-latency,"Is Azure BlockBlobStorage or General-Purpose v2 better for premium, low-latency, lots of small json files with search?",,,,,
"['c#', 'azure-data-lake-gen2']","{'account_id': 21168946, 'reputation': 55, 'user_id': 15565660, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/afd048a8bf28f85d7ea2d12f49adb433?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sven Peeters', 'link': 'https://stackoverflow.com/users/15565660/sven-peeters'}",True,1195,1,0,1617761029,1617715092,66969442,CC BY-SA 4.0,https://stackoverflow.com/questions/66969442/unable-to-figure-out-how-to-add-data-to-existing-data-lake-file,Unable to figure out how to add data to existing data lake file,,66978636.0,,,
"['azure-data-lake-gen2', 'data-export', 'dataverse', 'powerapps-modeldriven']","{'account_id': 21125023, 'reputation': 3, 'user_id': 15530441, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28ac680b37cd9cb2ac19654711d05d17?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'TonyC', 'link': 'https://stackoverflow.com/users/15530441/tonyc'}",True,209,1,0,1628901731,1617279645,66904375,CC BY-SA 4.0,https://stackoverflow.com/questions/66904375/whats-the-difference-between-using-data-export-service-and-export-to-data-lake,"What&#39;s the difference between using Data Export Service and Export to Data Lake, regarding dataverse replication?",1628901430.0,68779546.0,,,
"['azure', 'azure-data-factory', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 10607390, 'reputation': 980, 'user_id': 7812273, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/235db031f55c8552057b9531b29baeac?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Antony', 'link': 'https://stackoverflow.com/users/7812273/antony'}",True,160,2,1,1625297610,1617081245,66865133,CC BY-SA 4.0,https://stackoverflow.com/questions/66865133/copy-files-from-gen2-adls-based-on-acknowledgement-file,Copy files from gen2 ADLS based on acknowledgement file,1617603302.0,68234148.0,,,
"['azure', 'azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 12016560, 'reputation': 987, 'user_id': 8791503, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1792626b1b57d53d675c3c825107109d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kumar AK', 'link': 'https://stackoverflow.com/users/8791503/kumar-ak'}",True,454,1,0,1617068144,1617028242,66856113,CC BY-SA 4.0,https://stackoverflow.com/questions/66856113/adf-delta-copy-activity-fails-delete-partly-copied-file-from-data-lake,"ADF Delta Copy Activity fails, delete partly copied file from data lake",1617030768.0,66863690.0,,,
"['azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 10607390, 'reputation': 980, 'user_id': 7812273, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/235db031f55c8552057b9531b29baeac?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Antony', 'link': 'https://stackoverflow.com/users/7812273/antony'}",True,258,1,1,1617028867,1617026849,66855732,CC BY-SA 4.0,https://stackoverflow.com/questions/66855732/adls-data-copy-task-fail-if-no-data-exists,ADLS data copy task fail if no data exists,,,,,
"['azure', 'azure-blob-storage', 'azure-data-lake-gen2']","{'account_id': 21056086, 'reputation': 45, 'user_id': 15475330, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-xqjnrfOzMHU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnk3z476XMPAjmjwjwU_g0deHVU9w/s96-c/photo.jpg?sz=256', 'display_name': 'galiylama', 'link': 'https://stackoverflow.com/users/15475330/galiylama'}",True,5782,1,2,1616747097,1616744011,66812662,CC BY-SA 4.0,https://stackoverflow.com/questions/66812662/azure-blob-error-the-specified-blob-does-not-exist-but-blob-is-present,"Azure blob error :The specified blob does not exist, But Blob is present",1616747097.0,66812850.0,,,
"['azure', 'azure-data-factory', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 19635034, 'reputation': 67, 'user_id': 14372459, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef374c0bd3909b887de07fa7a80dda00?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'David Ross', 'link': 'https://stackoverflow.com/users/14372459/david-ross'}",True,153,1,0,1616708570,1616703352,66806947,CC BY-SA 4.0,https://stackoverflow.com/questions/66806947/copy-data-every-1-minute-from-datalake-by-datafactory,Copy data every 1 minute from DataLake by DataFactory,,66808000.0,,,
