tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,migrated_to,closed_date,locked_date,closed_reason,accepted_answer_id,migrated_from,protected_date
"['ssis', 'oledb', 'etl', 'sql-server-agent', 'sql-job']","{'account_id': 13800576, 'reputation': 59, 'user_id': 9960651, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e3f6f399f4df610196b5f914f6c9678d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'malue', 'link': 'https://stackoverflow.com/users/9960651/malue'}",True,928,2,2,1541513431,1541428700,1541451693.0,53156522,CC BY-SA 4.0,https://stackoverflow.com/questions/53156522/ssis-package-is-not-executing-from-sql-agent-job,SSIS Package is not executing from SQL Agent Job,,,,,53160705.0,,
"['oracle', 'cassandra', 'migration', 'etl', 'sqoop']","{'account_id': 6520664, 'reputation': 11, 'user_id': 5045017, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/baaeadb638d3892d2b15cd566b8bfa2b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'eren', 'link': 'https://stackoverflow.com/users/5045017/eren'}",True,181,1,1,1545058845,1541404487,,53150324,CC BY-SA 4.0,https://stackoverflow.com/questions/53150324/take-data-from-oracle-to-cassandra-in-every-day,Take Data From Oracle to Cassandra in every day,,,,,,,
"['java', 'oracle11g', 'etl']","{'account_id': 14681146, 'reputation': 1, 'user_id': 10602599, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/094542a88d6e652017740f4a00c13bc3?s=256&d=identicon&r=PG', 'display_name': 'user10602599', 'link': 'https://stackoverflow.com/users/10602599/user10602599'}",False,151,0,0,1541312938,1541310124,1541312938.0,53138096,CC BY-SA 4.0,https://stackoverflow.com/questions/53138096/how-two-compare-the-data-between-two-table-of-database-to-report-exact-match-and,How two compare the data between two table of database to report exact match and mismatched records in java,,,,,,,
"['python', 'database', 'etl', 'data-warehouse', 'greenplum']","{'account_id': 13310570, 'reputation': 174, 'user_id': 9608945, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ifVfa.jpg?s=256&g=1', 'display_name': 'Takito Isumoro', 'link': 'https://stackoverflow.com/users/9608945/takito-isumoro'}",False,615,1,0,1547251371,1541289389,1541293516.0,53136578,CC BY-SA 4.0,https://stackoverflow.com/questions/53136578/load-100-million-rows-to-dwh-daily,Load 100 million rows to DWH daily,,,,,,,
"['sql-server', 'ssis', 'etl']","{'account_id': 3770241, 'reputation': 338, 'user_id': 3132672, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/0566791f47cd63a0388cc74c857f7cea?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'sab', 'link': 'https://stackoverflow.com/users/3132672/sab'}",False,351,0,0,1541335049,1541251813,1541335049.0,53131819,CC BY-SA 4.0,https://stackoverflow.com/questions/53131819/ssis-variable-expression-evaluation-during-run-time-unusual-behavior,SSIS Variable expression evaluation during run time Unusual Behavior,,,,,,,
"['mysql', 'apache', 'etl', 'apache-nifi']","{'account_id': 14062023, 'reputation': 883, 'user_id': 10157833, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b47b0cb73215e94446b6f43b842a8c17?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Shrads', 'link': 'https://stackoverflow.com/users/10157833/shrads'}",True,343,2,0,1541513349,1541198079,1541211446.0,53126610,CC BY-SA 4.0,https://stackoverflow.com/questions/53126610/naming-convention-in-nifi,Naming convention in NiFi,,,,,53127984.0,,
"['neo4j', 'etl', 'data-modeling', 'graph-databases', 'multi-select']","{'account_id': 1840345, 'reputation': 1, 'user_id': 1669877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/adcb2f741949bf5b0880cebdd68587d4?s=256&d=identicon&r=PG', 'display_name': 'Paul Anderson', 'link': 'https://stackoverflow.com/users/1669877/paul-anderson'}",False,34,0,0,1541193466,1541193466,,53125906,CC BY-SA 4.0,https://stackoverflow.com/questions/53125906/neo4j-choice-values-design-decision,Neo4j Choice Values Design Decision,,,,,,,
"['sql-server', 'excel', 'ssis', 'etl']","{'account_id': 13672423, 'reputation': 97, 'user_id': 9864806, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d672b1b50a76a1a145874ea84bfb97fd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'S.Vojnovic', 'link': 'https://stackoverflow.com/users/9864806/s-vojnovic'}",True,948,2,2,1541169588,1541098087,1541101807.0,53107525,CC BY-SA 4.0,https://stackoverflow.com/questions/53107525/how-to-read-variables-value-in-excel-spreadsheet-using-ssis,How to read variable&#39;s value in Excel spreadsheet using SSIS,,,,,53118631.0,,
"['sql', 'sql-server', 'ssis', 'etl', 'sql-job']","{'account_id': 14550071, 'reputation': 115, 'user_id': 10509232, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ADOdImoicS0/AAAAAAAAAAI/AAAAAAAAABk/nF1An4PdeVM/photo.jpg?sz=256', 'display_name': 'Brian Tran', 'link': 'https://stackoverflow.com/users/10509232/brian-tran'}",True,206,1,2,1549645036,1541087969,1549645036.0,53104913,CC BY-SA 4.0,https://stackoverflow.com/questions/53104913/best-method-for-an-etl-package-to-load-all-data-initially-and-then-next-run-to-o,Best method for an ETL Package to load all data initially and then next run to only load changes or new items,,,,,53106031.0,,
"['amazon-web-services', 'amazon-s3', 'pyspark', 'etl', 'aws-glue']","{'account_id': 110463, 'reputation': 84917, 'user_id': 292291, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/e31d9d39e9fb0ec4cc5573a5e5b01ce7?s=256&d=identicon&r=PG', 'display_name': 'Jiew Meng', 'link': 'https://stackoverflow.com/users/292291/jiew-meng'}",True,25668,2,9,1661524917,1541085005,1661524917.0,53104036,CC BY-SA 4.0,https://stackoverflow.com/questions/53104036/aws-glue-etl-to-read-s3-csv-files,AWS Glue: ETL to read S3 CSV files,,,,,,,
"['sql', 'sql-server', 'ssis', 'etl', 'ssis-2012']","{'account_id': 11764311, 'reputation': 623, 'user_id': 8609411, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-PCoYZ03-Lw4/AAAAAAAAAAI/AAAAAAAAA-o/lnLsbUxbxzE/photo.jpg?sz=256', 'display_name': 'Shahab Haidar', 'link': 'https://stackoverflow.com/users/8609411/shahab-haidar'}",True,1497,1,3,1555436768,1541056041,1555414211.0,53096602,CC BY-SA 4.0,https://stackoverflow.com/questions/53096602/how-to-check-column-structure-in-ssis,how to check column structure in ssis?,,,,,53105919.0,,
"['mdx', 'etl', 'olap', 'cube']","{'account_id': 3125674, 'reputation': 540, 'user_id': 2644575, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://i.stack.imgur.com/sNZyY.jpg?s=256&g=1', 'display_name': 'kucluk', 'link': 'https://stackoverflow.com/users/2644575/kucluk'}",False,49,0,0,1541432753,1541052499,1541432753.0,53096003,CC BY-SA 4.0,https://stackoverflow.com/questions/53096003/total-and-grandtotal-cube-different,Total And GrandTotal CUBE different,,,,,,,
"['sql-server', 'excel', 'ssis', 'etl']","{'account_id': 7407631, 'reputation': 115, 'user_id': 8472579, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a2e07b1c01c76e144565f754ed8ec7a0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'JLone', 'link': 'https://stackoverflow.com/users/8472579/jlone'}",True,259,1,4,1541013362,1541010013,1541013362.0,53089774,CC BY-SA 4.0,https://stackoverflow.com/questions/53089774/ssis-how-to-load-a-single-member-with-multiple-rows,SSIS How to load a single member with multiple rows.,,,,,,,
"['ssis', 'etl']","{'account_id': 9557060, 'reputation': 1, 'user_id': 7099207, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4d92a6d6ed71350cdfe7f511bd7bd57?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Mr Nothing', 'link': 'https://stackoverflow.com/users/7099207/mr-nothing'}",True,314,2,0,1541160814,1540988339,,53083186,CC BY-SA 4.0,https://stackoverflow.com/questions/53083186/how-to-parse-the-text-file-in-ssis,How to Parse the Text file in SSIS,,,,,,,
"['dynamic', 'mapping', 'etl', 'informatica']","{'account_id': 3909165, 'reputation': 2351, 'user_id': 3234994, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/14d7086b9ed75eb2cb9698714fd3498d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'LearneR', 'link': 'https://stackoverflow.com/users/3234994/learner'}",False,1087,1,0,1540972402,1540966647,1540967768.0,53077363,CC BY-SA 4.0,https://stackoverflow.com/questions/53077363/how-to-create-a-dynamic-mapping-in-informatica-developer-that-takes-a-table-view,How to create a Dynamic Mapping in Informatica Developer that takes a table/view name as input and exports its data into a flatfile?,,,,,,,
"['ssis', 'etl']","{'account_id': 12204738, 'reputation': 91, 'user_id': 8908140, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e06a13fa2bfb6357c6eb2d5689be7a2?s=256&d=identicon&r=PG', 'display_name': 'S&#233;rgio Rebelo', 'link': 'https://stackoverflow.com/users/8908140/s%c3%a9rgio-rebelo'}",True,236,2,6,1540820425,1540816279,,53045562,CC BY-SA 4.0,https://stackoverflow.com/questions/53045562/etl-ssis-package-taking-too-long-when-starting-another-step,ETL SSIS - Package taking too long when starting another step,,,,,53046764.0,,
"['spring-batch', 'etl']","{'account_id': 14640260, 'reputation': 1, 'user_id': 10573042, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-vqcp01W_MJs/AAAAAAAAAAI/AAAAAAAAAsg/KFmKTn8o4Z0/photo.jpg?sz=256', 'display_name': 'Vladimir Povetkin', 'link': 'https://stackoverflow.com/users/10573042/vladimir-povetkin'}",False,325,1,0,1540801529,1540791737,,53039398,CC BY-SA 4.0,https://stackoverflow.com/questions/53039398/how-to-process-whole-xml-and-then-return-fragments,How to process whole xml and then return fragments,,,,,,,
"['import', 'etl', 'orientdb', 'graph-databases']","{'account_id': 14387720, 'reputation': 43, 'user_id': 10393213, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d33dcfff229e2da6b17a69e39899d83d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ray', 'link': 'https://stackoverflow.com/users/10393213/ray'}",False,94,0,0,1563292661,1540785870,1563292661.0,53038602,CC BY-SA 4.0,https://stackoverflow.com/questions/53038602/why-am-i-getting-an-error-when-adding-edges-between-two-types-of-vertices,Why am I getting an error when adding edges between two types of vertices?,,,,,,,
"['sql-server', 'ssis', 'etl', 'ssis-2012', 'msbi']","{'account_id': 11929421, 'reputation': 15, 'user_id': 8729722, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2bd4c2e27363135e0b703103b6ef5a0f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Santhosh Reddy', 'link': 'https://stackoverflow.com/users/8729722/santhosh-reddy'}",True,319,1,0,1540766206,1540587223,1540747367.0,53016184,CC BY-SA 4.0,https://stackoverflow.com/questions/53016184/dt-ntext-to-dt-str-conversion,DT_NTEXT to DT_STR Conversion,,,,,53036681.0,,
"['oracle', 'etl', 'oracle-data-integrator']","{'account_id': 14623299, 'reputation': 63, 'user_id': 10561290, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4653301bb326793014813d9085a54219?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rohan Jain', 'link': 'https://stackoverflow.com/users/10561290/rohan-jain'}",True,599,1,0,1540559808,1540532596,1540548394.0,53002179,CC BY-SA 4.0,https://stackoverflow.com/questions/53002179/oracle-data-integrator-odi-12-2-1-loadplan-issue-no-of-records-count-issue,Oracle Data Integrator- ODI 12.2.1--Loadplan Issue no of records count issue,,,,,53009635.0,,
"['regex', 'replace', 'etl', 'apache-nifi']","{'account_id': 14062023, 'reputation': 883, 'user_id': 10157833, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b47b0cb73215e94446b6f43b842a8c17?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Shrads', 'link': 'https://stackoverflow.com/users/10157833/shrads'}",False,172,0,0,1540609217,1540491620,1540609217.0,52995746,,https://stackoverflow.com/questions/52995746/replace-string-with-0-in-nifi,Replace String with 0 in NiFi,,1540494467.0,,Duplicate,,,
"['sql', 'sas', 'etl', 'netezza']","{'account_id': 3671353, 'reputation': 313, 'user_id': 3058494, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/z89gu.png?s=256&g=1', 'display_name': 'Carbon', 'link': 'https://stackoverflow.com/users/3058494/carbon'}",False,397,1,0,1540355776,1540323840,1540355776.0,52956740,CC BY-SA 4.0,https://stackoverflow.com/questions/52956740/sas-want-to-know-how-to-pass-data-from-a-work-whatever-table-into-a-netezza-tab,SAS: Want to know how to pass data from a WORK.WHATEVER table into a Netezza table,,,,,,,
"['amazon-s3', 'etl', 'datastage', 'ibm-infosphere']","{'account_id': 3928282, 'reputation': 370, 'user_id': 3247836, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/00bd540ab4cbe057c668f549760a99f4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'devd', 'link': 'https://stackoverflow.com/users/3247836/devd'}",False,336,0,1,1540301860,1540299863,1540301860.0,52949833,CC BY-SA 4.0,https://stackoverflow.com/questions/52949833/load-compressed-data-from-amazon-s3-to-postgres-using-datastage,Load compressed data from Amazon S3 to Postgres using datastage,,,,,,,
"['mysql', 'apache-spark', 'jdbc', 'etl']","{'account_id': 5201403, 'reputation': 31, 'user_id': 4160640, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd1c65d2982ed8f9631ea0aeda1f6cbf?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Vishnu Mohan', 'link': 'https://stackoverflow.com/users/4160640/vishnu-mohan'}",False,61,0,0,1540291123,1540278793,1540291123.0,52943161,CC BY-SA 4.0,https://stackoverflow.com/questions/52943161/jdbc-driver-jars-path-for-seahorse-deepsense,JDBC Driver Jars Path for Seahorse Deepsense,,,,,,,
"['sql', 'etl']","{'account_id': 3050154, 'reputation': 6059, 'user_id': 2584924, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/ui9hq.jpg?s=256&g=1', 'display_name': 'Muirik', 'link': 'https://stackoverflow.com/users/2584924/muirik'}",True,84,1,0,1540226762,1540213780,1540214368.0,52930223,CC BY-SA 4.0,https://stackoverflow.com/questions/52930223/sql-select-statement-using-three-tables,SQL SELECT Statement Using Three Tables,,,,,52930474.0,,
"['amazon-s3', 'etl', 'data-pipeline']","{'account_id': 43059, 'reputation': 85, 'user_id': 125687, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/7c73e5734fcc2eb5a576e71349740b6f?s=256&d=identicon&r=PG', 'display_name': 'user125687', 'link': 'https://stackoverflow.com/users/125687/user125687'}",False,757,0,1,1540205858,1540205858,,52927694,CC BY-SA 4.0,https://stackoverflow.com/questions/52927694/incremental-update-of-the-data-in-aws-s3,Incremental update of the data in AWS S3,,,,,,,
"['mysql', 'sql', 'etl', 'database-migration', 'data-transfer']","{'account_id': 13648753, 'reputation': 1, 'user_id': 9847214, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-VB8yb3IQpoI/AAAAAAAAAAI/AAAAAAAAAGk/eK7iB_rwrEg/photo.jpg?sz=256', 'display_name': 'Kannan', 'link': 'https://stackoverflow.com/users/9847214/kannan'}",True,159,1,-2,1540202256,1539948751,,52891536,CC BY-SA 4.0,https://stackoverflow.com/questions/52891536/data-transfer-from-sql-server-to-mysql-for-selected-objects-on-a-daily-basis,Data Transfer from SQL Server To Mysql for selected objects on a daily basis?,,,,,,,
"['database', 'variables', 'connection', 'etl', 'kettle']","{'account_id': 14370924, 'reputation': 47, 'user_id': 10380709, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98a135848f2332d2e4c21729c0563af0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Heiko O', 'link': 'https://stackoverflow.com/users/10380709/heiko-o'}",True,621,2,2,1539955869,1539944123,,52890354,CC BY-SA 4.0,https://stackoverflow.com/questions/52890354/using-variable-db-connections-in-different-identical-kettle-jobs-transformatioin,Using variable DB Connections in different identical Kettle Jobs/Transformatioins,,,,,52892836.0,,
"['python', 'pandas', 'csv', 'etl']","{'account_id': 12052439, 'reputation': 33, 'user_id': 8814865, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a40c993dc3f161eb501c2a20902afdc?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'CSmith', 'link': 'https://stackoverflow.com/users/8814865/csmith'}",True,919,1,1,1539936772,1539902633,1539936772.0,52883582,CC BY-SA 4.0,https://stackoverflow.com/questions/52883582/is-pandas-more-efficient-than-the-csv-module-for-etl,Is pandas more efficient than the csv module for ETL,,,,,52886912.0,,
"['etl', 'talend']","{'account_id': 14138462, 'reputation': 1, 'user_id': 10214061, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wKc10.png?s=256&g=1', 'display_name': 'idontgetthis9302', 'link': 'https://stackoverflow.com/users/10214061/idontgetthis9302'}",True,5893,1,-4,1547232071,1539711059,1547232050.0,52840998,CC BY-SA 4.0,https://stackoverflow.com/questions/52840998/how-do-i-read-this-mapping-document,How do I read this mapping document?,,,,,,,
"['database', 'etl', 'data-warehouse', 'datamart']","{'account_id': 945883, 'reputation': 5128, 'user_id': 973155, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/dcd61d696d66e42b52b912a810c68669?s=256&d=identicon&r=PG', 'display_name': 'Farhan Ahmad', 'link': 'https://stackoverflow.com/users/973155/farhan-ahmad'}",True,374,2,0,1628740345,1539705282,,52839485,CC BY-SA 4.0,https://stackoverflow.com/questions/52839485/using-a-regular-database-as-a-data-warehouse,Using a regular database as a data warehouse,,,,,,,
