tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,accepted_answer_id,posted_by_collectives,closed_date,closed_reason
"['google-cloud-platform', 'google-cloud-dataflow']","{'account_id': 27694902, 'reputation': 1, 'user_id': 21140841, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/83c53a35458ffd5ecfe74a88f94dbf90?s=256&d=identicon&r=PG', 'display_name': 'Malini', 'link': 'https://stackoverflow.com/users/21140841/malini'}",False,42,0,0,1675430903,1675430903,,75336394,CC BY-SA 4.0,https://stackoverflow.com/questions/75336394/gcp-dataflow-to-postgresql-connectivity,GCP dataflow to PostgreSQL connectivity,,,,,,
"['java', 'google-cloud-platform', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 22839439, 'reputation': 391, 'user_id': 16986712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1bbac647abc6890379202d7c8db8c0d2?s=256&d=identicon&r=PG', 'display_name': 'sg_rs', 'link': 'https://stackoverflow.com/users/16986712/sg-rs'}",True,90,1,0,1675416004,1675414739,,75333493,CC BY-SA 4.0,https://stackoverflow.com/questions/75333493/how-to-drain-a-java-apache-beam-job-from-inside-the-java-code,How to drain a java apache beam job from inside the java code?,,,75333699.0,,,
"['debugging', 'google-cloud-platform', 'google-cloud-dataflow', 'service-accounts']","{'account_id': 20734814, 'reputation': 31, 'user_id': 15225884, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/979f1aff26e6a1f6d173d815ced38842?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'neha', 'link': 'https://stackoverflow.com/users/15225884/neha'}",True,105,1,0,1675751553,1675409245,,75332679,CC BY-SA 4.0,https://stackoverflow.com/questions/75332679/how-to-run-your-dataflow-job-in-your-local-environment-for-debugging-purpose,How to run your dataflow job in your local environment for debugging purpose,,,,,,
"['python', 'google-bigquery', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 5486925, 'reputation': 43, 'user_id': 4361396, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100001459252022/picture?type=large', 'display_name': 'Animesh Dayal', 'link': 'https://stackoverflow.com/users/4361396/animesh-dayal'}",True,281,1,1,1675334558,1675327877,1675333399.0,75320622,CC BY-SA 4.0,https://stackoverflow.com/questions/75320622/dynamically-choose-bigquery-tablename-in-apache-beam-pipeline,Dynamically choose BigQuery tablename in Apache Beam pipeline,,,75321957.0,,,
"['go', 'google-cloud-platform', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 11575817, 'reputation': 659, 'user_id': 8481155, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4b7d2a08cbe1c6b2436e71b019f32b51?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ashok KS', 'link': 'https://stackoverflow.com/users/8481155/ashok-ks'}",True,54,1,2,1675328627,1675316950,,75319138,CC BY-SA 4.0,https://stackoverflow.com/questions/75319138/apache-beam-left-join-in-go,Apache Beam Left Join in Go,,,75319678.0,,,
"['database', 'google-cloud-platform', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 26228176, 'reputation': 1, 'user_id': 19904568, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucr603bTKqRLzzo2NAsGfW1bcaip1mE3dVo_K8r5=k-s256', 'display_name': 'Lauren van der Vaart', 'link': 'https://stackoverflow.com/users/19904568/lauren-van-der-vaart'}",False,24,0,0,1675293608,1675293608,,75317201,CC BY-SA 4.0,https://stackoverflow.com/questions/75317201/running-into-issues-with-your-data-pipeline-live-qa-on-troubleshooting-beam-is,Running into issues with your data pipeline? Live Q&amp;A on troubleshooting Beam issues in Dataflow,,,,,,
"['go', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 11575817, 'reputation': 659, 'user_id': 8481155, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4b7d2a08cbe1c6b2436e71b019f32b51?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ashok KS', 'link': 'https://stackoverflow.com/users/8481155/ashok-ks'}",True,100,1,2,1675313021,1675293372,,75317186,CC BY-SA 4.0,https://stackoverflow.com/questions/75317186/apache-beam-select-top-n-rows-from-pcollection-in-go,Apache Beam Select Top N rows from PCollection in Go,,,75318764.0,,,
"['google-apps-script', 'google-cloud-platform', 'google-bigquery', 'google-cloud-datastore', 'google-cloud-dataflow']","{'account_id': 5748671, 'reputation': 347, 'user_id': 4539129, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/bb0a3bf798576bb50000bdee4d1a6812?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Mehul Parmar', 'link': 'https://stackoverflow.com/users/4539129/mehul-parmar'}",True,198,1,-2,1675363112,1675252520,1675320072.0,75309819,,https://stackoverflow.com/questions/75309819/periodically-transfer-data-from-google-datastore-to-bigquery-automatically,Periodically transfer data from Google Datastore to Bigquery automatically,,,75327591.0,,1675365900.0,Needs details or clarity
"['java', 'google-bigquery', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 10374943, 'reputation': 1024, 'user_id': 7651397, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://i.stack.imgur.com/PvMUd.jpg?s=256&g=1', 'display_name': 'rish0097', 'link': 'https://stackoverflow.com/users/7651397/rish0097'}",False,186,1,0,1675279167,1675250616,1675279167.0,75309461,CC BY-SA 4.0,https://stackoverflow.com/questions/75309461/apache-beam-java-sdk-versions-2-43-0-2-44-0-batch-loads-to-bigquery-fail-usi,Apache Beam Java (SDK versions 2.43.0 - 2.44.0) batch loads to BigQuery fail using Storage Write API,,,,,,
"['java', 'google-cloud-dataflow', 'statsd']","{'account_id': 14167971, 'reputation': 1, 'user_id': 10235414, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1939f0295a58090b7338354fadc5ad26?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sahil Rane', 'link': 'https://stackoverflow.com/users/10235414/sahil-rane'}",False,124,1,0,1675271088,1675247106,,75308760,CC BY-SA 4.0,https://stackoverflow.com/questions/75308760/is-there-any-good-way-to-monitor-apache-beam-dataflow-job-pipeline-state,is there any good way to monitor apache beam dataflow job pipeline state?,,,,,,
"['google-cloud-platform', 'google-compute-engine', 'etl', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 18002378, 'reputation': 71, 'user_id': 13084025, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjmLA8WfyJx-ZfuTKuu3AFfIobccIZntARtVcDK-w=k-s256', 'display_name': 'tokman', 'link': 'https://stackoverflow.com/users/13084025/tokman'}",False,479,1,2,1675324218,1675239691,1675324218.0,75307287,CC BY-SA 4.0,https://stackoverflow.com/questions/75307287/dataflow-sdk-harness-disconnected-errors,Dataflow: SDK harness disconnected errors,,,,,,
"['go', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 11575817, 'reputation': 659, 'user_id': 8481155, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4b7d2a08cbe1c6b2436e71b019f32b51?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ashok KS', 'link': 'https://stackoverflow.com/users/8481155/ashok-ks'}",True,175,1,1,1675229272,1675212543,,75304601,CC BY-SA 4.0,https://stackoverflow.com/questions/75304601/apache-beam-pardo-filter-in-go,Apache Beam ParDo Filter in Go,,,75306012.0,,,
"['java', 'json', 'google-bigquery', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 86475, 'reputation': 1165, 'user_id': 240441, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/4db83100b23740a935969697fedeaa05?s=256&d=identicon&r=PG', 'display_name': 'Rich', 'link': 'https://stackoverflow.com/users/240441/rich'}",False,138,1,1,1675183204,1675178971,,75299400,CC BY-SA 4.0,https://stackoverflow.com/questions/75299400/how-to-best-model-an-array-of-collection-for-apache-beam-javabeanschema-and-b,How to best model an &quot;Array of collection&quot; for Apache Beam @JavaBeanSchema and BigQuery?,,,,,,
"['google-cloud-platform', 'google-cloud-dataflow', 'apache-beam', 'google-cloud-logging', 'google-cloud-profiler']","{'account_id': 18002378, 'reputation': 71, 'user_id': 13084025, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjmLA8WfyJx-ZfuTKuu3AFfIobccIZntARtVcDK-w=k-s256', 'display_name': 'tokman', 'link': 'https://stackoverflow.com/users/13084025/tokman'}",True,174,1,1,1675246006,1675177604,1675234210.0,75299125,CC BY-SA 4.0,https://stackoverflow.com/questions/75299125/cloud-profiler-is-not-working-for-all-dataflow-jobs,Cloud Profiler is not working for all Dataflow jobs,,,,,,
"['java', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 13002594, 'reputation': 166, 'user_id': 9916399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/280eb36ba9b7a9123d2e2f502dbc67cf?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Hossmeister', 'link': 'https://stackoverflow.com/users/9916399/hossmeister'}",True,126,1,0,1676153749,1674940341,,75270928,CC BY-SA 4.0,https://stackoverflow.com/questions/75270928/apache-beam-dataflow-job-fails-with-getwork-timed-out-retrying,"Apache Beam Dataflow job fails with &quot;GetWork timed out, retrying&quot;",,,75423656.0,,,
"['python', 'dataframe', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 42443, 'reputation': 1711, 'user_id': 123654, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6b21fb74be312d4b6426b1d990fe3c4b?s=256&d=identicon&r=PG', 'display_name': 'Will', 'link': 'https://stackoverflow.com/users/123654/will'}",True,93,1,0,1675017318,1674937114,1675017318.0,75270582,CC BY-SA 4.0,https://stackoverflow.com/questions/75270582/unexpected-apache-beam-dataframe-api-behavior-gives-tuples-instead-of-dictiona,"Unexpected Apache Beam (Dataframe API) behavior gives tuples instead of dictionaries, breaking BigQuery upload",,,75271528.0,,,
"['json', 'regex', 'google-cloud-platform', 'google-cloud-dataflow']","{'account_id': 2387357, 'reputation': 1137, 'user_id': 2088039, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eUmrX.png?s=256&g=1', 'display_name': 'Tonino', 'link': 'https://stackoverflow.com/users/2088039/tonino'}",True,177,2,1,1675321249,1674825597,,75258667,CC BY-SA 4.0,https://stackoverflow.com/questions/75258667/dataflow-template-metadata-regex-definition-with-escaped-chars,Dataflow Template Metadata regex definition with escaped chars,,,75319664.0,,,
"['triggers', 'refresh', 'google-cloud-dataflow', 'apache-beam', 'data-pipeline']","{'account_id': 27634038, 'reputation': 1, 'user_id': 21092342, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp4wu-od7SZ4A8_JSZ0Tj7E0bwJEG4gVoimab59n=k-s256', 'display_name': 'yeong', 'link': 'https://stackoverflow.com/users/21092342/yeong'}",True,444,1,0,1675287709,1674813168,1674814847.0,75256446,CC BY-SA 4.0,https://stackoverflow.com/questions/75256446/how-do-i-trigger-apache-beam-side-inputs-periodically,How do I trigger Apache Beam side inputs periodically?,,,,,,
"['java', 'google-cloud-platform', 'google-cloud-dataflow']","{'account_id': 27628671, 'reputation': 31, 'user_id': 21088158, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e207e14d5b042fb0e751190796f55b30?s=256&d=identicon&r=PG', 'display_name': 'Antonio Silvestri', 'link': 'https://stackoverflow.com/users/21088158/antonio-silvestri'}",False,139,0,1,1675675291,1674809276,1675675291.0,75255788,CC BY-SA 4.0,https://stackoverflow.com/questions/75255788/how-to-get-surely-all-data-from-side-input-without-lose-half-data,How to get surely all data from side input without lose half data?,,,,,,
"['jupyter-notebook', 'google-colaboratory', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 42443, 'reputation': 1711, 'user_id': 123654, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6b21fb74be312d4b6426b1d990fe3c4b?s=256&d=identicon&r=PG', 'display_name': 'Will', 'link': 'https://stackoverflow.com/users/123654/will'}",True,181,1,2,1674882614,1674787121,,75253612,CC BY-SA 4.0,https://stackoverflow.com/questions/75253612/dataflow-from-colab-issue,Dataflow from Colab issue,,,,,,
"['python', 'google-cloud-platform', 'google-cloud-dataflow', 'apache-beam', 'python-3.8']","{'account_id': 11202957, 'reputation': 65, 'user_id': 8219394, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c3e96e0343e25652ff38f730459b48f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'luca', 'link': 'https://stackoverflow.com/users/8219394/luca'}",True,261,2,0,1688560817,1674730980,1675072739.0,75245252,CC BY-SA 4.0,https://stackoverflow.com/questions/75245252/httplib2-socks-httperror-403-bforbidden-python-apache-beam-dataflow,"httplib2.socks.HTTPError: (403, b&#39;Forbidden&#39;) python apache-beam dataflow",,,,,,
"['python', 'google-cloud-platform', 'google-cloud-dataflow', 'apache-beam', 'python-3.8']","{'account_id': 11202957, 'reputation': 65, 'user_id': 8219394, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c3e96e0343e25652ff38f730459b48f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'luca', 'link': 'https://stackoverflow.com/users/8219394/luca'}",True,300,2,2,1675263682,1674663904,1674691449.0,75236933,CC BY-SA 4.0,https://stackoverflow.com/questions/75236933/could-not-install-apache-beam-sdk-from-a-wheel-could-not-find-a-beam-sdk-wheel,"Could not install Apache Beam SDK from a wheel: could not find a Beam SDK wheel among staged files, proceeding to install SDK from source tarball",,,,,,
"['google-cloud-platform', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 15924915, 'reputation': 11, 'user_id': 11490743, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-x8ZdtCF5wTk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcynQfeUGGFjj7GWqpCMfr-uH29uQ/mo/photo.jpg?sz=256', 'display_name': 'Gopi Kiran', 'link': 'https://stackoverflow.com/users/11490743/gopi-kiran'}",False,158,0,1,1674646452,1674645411,1674646452.0,75233175,CC BY-SA 4.0,https://stackoverflow.com/questions/75233175/while-creating-classic-dataflow-templates-for-some-reason-the-template-is-not-wr,while Creating classic Dataflow templates For some reason the template is not written to the template_location,,,,,,
"['google-cloud-platform', 'google-cloud-dataflow', 'service-accounts']","{'account_id': 17001177, 'reputation': 39, 'user_id': 12298535, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAkL8ouaKlx3YsMZ5NbwJ-HHL3tHcU8-3CDu7Zx=k-s256', 'display_name': 'Jr Dna', 'link': 'https://stackoverflow.com/users/12298535/jr-dna'}",True,163,1,0,1674645620,1674640988,,75232326,CC BY-SA 4.0,https://stackoverflow.com/questions/75232326/gcp-service-account-issue,GCP service account issue,,,,,,
"['python', 'google-cloud-platform', 'apache-kafka', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 8980317, 'reputation': 619, 'user_id': 6695762, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d5dc723d0355858a8f50f9849635abc?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'fl0r3k', 'link': 'https://stackoverflow.com/users/6695762/fl0r3k'}",False,236,1,0,1684500288,1674637322,1674638856.0,75231661,CC BY-SA 4.0,https://stackoverflow.com/questions/75231661/gcp-dataflow-readfromkafka-creating-a-lot-of-connections,GCP Dataflow ReadFromKafka creating a lot of connections,,,,,,
"['mongodb', 'google-cloud-platform', 'google-bigquery', 'google-cloud-dataflow']","{'account_id': 15017817, 'reputation': 53, 'user_id': 10840273, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-W31XuMizg_I/AAAAAAAAAAI/AAAAAAAARPY/-9-yKNSwJOs/photo.jpg?sz=256', 'display_name': 'Jakub Prądzyński', 'link': 'https://stackoverflow.com/users/10840273/jakub-pr%c4%85dzy%c5%84ski'}",False,191,0,1,1674548465,1674548465,,75218944,CC BY-SA 4.0,https://stackoverflow.com/questions/75218944/nested-fields-and-partitioning-in-mongodb-to-bigquery-template,Nested fields and partitioning in MongoDB to BigQuery template,,,,,,
"['python', 'google-cloud-platform', 'google-api', 'google-cloud-dataflow', 'wall-time']","{'account_id': 8627436, 'reputation': 65, 'user_id': 6460221, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/fb2f6bcbb1494f3e9a159eca3f8a15de?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Babbi', 'link': 'https://stackoverflow.com/users/6460221/babbi'}",False,69,1,0,1674523994,1674499829,1674522694.0,75213773,CC BY-SA 4.0,https://stackoverflow.com/questions/75213773/get-wall-time-from-dataflow-for-a-particular-stage-using-python,Get wall time from dataflow for a particular stage using python,,,,,,
"['python', 'google-cloud-platform', 'google-cloud-dataflow', 'apache-beam', 'apache-beam-io']","{'account_id': 7812975, 'reputation': 2544, 'user_id': 5908629, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/402f9c3c02e380ae4b525ecbbe8f062f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'lazyCoder', 'link': 'https://stackoverflow.com/users/5908629/lazycoder'}",False,76,1,0,1674550728,1674493169,1674550728.0,75212700,CC BY-SA 4.0,https://stackoverflow.com/questions/75212700/run-apache-beam-pipeline-job-on-existing-google-cloud-vm,Run Apache-beam pipeline job on existing google cloud VM,,,,,,
"['pytorch', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 8584097, 'reputation': 1556, 'user_id': 6430839, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/YTZIH.jpg?s=256&g=1', 'display_name': 'Dr. Fabien Tarrade', 'link': 'https://stackoverflow.com/users/6430839/dr-fabien-tarrade'}",True,126,1,0,1674721508,1674472408,1674721508.0,75208699,CC BY-SA 4.0,https://stackoverflow.com/questions/75208699/how-to-use-runinference-with-beam-and-a-custom-pytorch-class-model,How to use RunInference with Beam and a custom pytorch class/model?,,,75225554.0,,,
