tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason
['azure-data-factory'],"{'account_id': 28547944, 'reputation': 1, 'user_id': 21853152, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2057336fda9f62e5b08e7afc221df8cb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kavita Kumari', 'link': 'https://stackoverflow.com/users/21853152/kavita-kumari'}",False,73,1,0,1683613417,1683557243,76201710,CC BY-SA 4.0,https://stackoverflow.com/questions/76201710/how-to-rename-file-name-in-bulk-while-copying-it-from-gen1-data-lake-to-gen2-dat,How to rename file name in bulk while copying it from gen1 data lake to gen2 data lake,,,,,
"['azure-data-factory', 'azure-synapse', 'power-automate']","{'account_id': 9579101, 'reputation': 2061, 'user_id': 7114196, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/52f4a022cf34135922e3bc314591217f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kenny_I', 'link': 'https://stackoverflow.com/users/7114196/kenny-i'}",True,574,1,0,1683616576,1683549531,76200692,CC BY-SA 4.0,https://stackoverflow.com/questions/76200692/possible-to-create-a-pipeline-run-of-synapse-from-power-automate,Possible to Create a pipeline run of Synapse from Power Automate?,,76206760.0,,,
"['google-bigquery', 'google-api', 'google-oauth', 'azure-data-factory']","{'account_id': 5469536, 'reputation': 110, 'user_id': 4349288, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa8964f2323a3a1a9b7fe674c71388c8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'uBreckner', 'link': 'https://stackoverflow.com/users/4349288/ubreckner'}",False,138,1,0,1683839066,1683548725,76200583,CC BY-SA 4.0,https://stackoverflow.com/questions/76200583/refreshtokenexpiry-for-google-oauth-app-internal-testing,Refreshtokenexpiry for Google Oauth App Internal / Testing,,,,,
"['azure', 'azure-data-factory', 'azure-synapse', 'azure-eventgrid']","{'account_id': 12333660, 'reputation': 73, 'user_id': 8998706, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/29c6c9a368cf1ef545b14f6aa49557a1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'pirate_shady', 'link': 'https://stackoverflow.com/users/8998706/pirate-shady'}",False,84,1,0,1690868091,1683407932,76191196,CC BY-SA 4.0,https://stackoverflow.com/questions/76191196/trigger-azure-synapse-pipeline-only-when-multiple-events-hit-event-grid-topic,Trigger azure synapse pipeline only when multiple events hit event grid topic?,1690868091.0,,,,
"['json', 'azure', 'azure-data-factory', 'etl', 'transformation']","{'account_id': 11478337, 'reputation': 9, 'user_id': 8413233, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b5f537b2eb6ed1e0fd98a5bceb9f0074?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Nagarajan Lakshmi Narayanan', 'link': 'https://stackoverflow.com/users/8413233/nagarajan-lakshmi-narayanan'}",False,117,1,0,1683525872,1683396506,76190400,CC BY-SA 4.0,https://stackoverflow.com/questions/76190400/need-help-to-get-the-value-of-the-object-from-the-json-file-and-save-it-to-the-s,Need help to get the value of the object from the json file and save it to the save json in azure data factory,1683396870.0,,,,
"['sql-server', 'azure', 'azure-data-factory', 'deadlock']","{'account_id': 11233259, 'reputation': 11, 'user_id': 8240447, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ced293246ceeea47a5a9c0a36237174a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'AMD711', 'link': 'https://stackoverflow.com/users/8240447/amd711'}",False,148,1,0,1683547019,1683356478,76187550,CC BY-SA 4.0,https://stackoverflow.com/questions/76187550/azure-data-factory-stored-procedure-activity-causes-sql-server-deadlock-error,Azure Data Factory &quot;Stored Procedure Activity&quot; causes SQL server deadlock error 1205,1683357183.0,,,,
['azure-data-factory'],"{'account_id': 5120841, 'reputation': 111, 'user_id': 4104459, 'user_type': 'registered', 'accept_rate': 8, 'profile_image': 'https://i.stack.imgur.com/KzgdD.png?s=256&g=1', 'display_name': 'Eduardo Andrade', 'link': 'https://stackoverflow.com/users/4104459/eduardo-andrade'}",True,156,1,0,1683543272,1683322006,76186032,CC BY-SA 4.0,https://stackoverflow.com/questions/76186032/skip-errors-from-any-activity-in-azure-data-factory-and-not-show-in-the-monitor,Skip errors from any activity in Azure Data Factory and not show in the Monitor,,76199870.0,,,
"['azure-blob-storage', 'azure-data-factory']","{'account_id': 27781458, 'reputation': 11, 'user_id': 21209719, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp6Ro4k5gIodHVFSLu10m7b00wXfzoyI3idTccjx=k-s256', 'display_name': 'Gamer 007', 'link': 'https://stackoverflow.com/users/21209719/gamer-007'}",False,71,1,0,1683888855,1683277085,76180476,CC BY-SA 4.0,https://stackoverflow.com/questions/76180476/blob-paralelism-for-integration-runtime,blob paralelism for Integration Runtime,,,,,
"['azure', 'azure-data-factory', 'azure-logic-apps', 'dynamic-content']","{'account_id': 18191466, 'reputation': 13, 'user_id': 13237245, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8f8ea28b2ec78a76502fae5476914c9?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Javier RP', 'link': 'https://stackoverflow.com/users/13237245/javier-rp'}",False,206,2,0,1683521161,1683276380,76180373,CC BY-SA 4.0,https://stackoverflow.com/questions/76180373/azure-logic-app-how-to-use-secret-as-password-in-a-file-system-trigger,Azure Logic App - How to use secret as password in a File system trigger,,,,,
"['azure', 'azure-data-factory']","{'account_id': 19123087, 'reputation': 87, 'user_id': 13966637, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/380a3eced0046bd6398bddff73af9703?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jen', 'link': 'https://stackoverflow.com/users/13966637/jen'}",False,115,1,0,1683545575,1683256633,76178612,CC BY-SA 4.0,https://stackoverflow.com/questions/76178612/data-flow-expression-to-split-a-string-except-for-email-address,Data Flow expression to split a string except for email address,,,,,
['azure-data-factory'],"{'account_id': 3434968, 'reputation': 273, 'user_id': 2878290, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/ccc8b44c9f0b68d5ed43981f31cfaae6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Developer KE', 'link': 'https://stackoverflow.com/users/2878290/developer-ke'}",False,262,1,0,1683539929,1683251825,76178391,CC BY-SA 4.0,https://stackoverflow.com/questions/76178391/azure-data-factory-data-flow-joins-condition-duplicate-records,Azure Data Factory Data Flow Joins condition Duplicate Records,1683272703.0,,,,
"['azure', 'azure-functions', 'azure-data-factory']","{'account_id': 25891518, 'reputation': 23, 'user_id': 19618836, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a35557429b2edb736be4418ffc772a2?s=256&d=identicon&r=PG', 'display_name': 'hybriden', 'link': 'https://stackoverflow.com/users/19618836/hybriden'}",False,41,1,0,1683319721,1683248899,76178236,CC BY-SA 4.0,https://stackoverflow.com/questions/76178236/integrate-an-c-executable-program-with-azure-data-factory,Integrate an c# executable program with Azure Data Factory,,,,,
"['azure', 'azure-data-factory']","{'account_id': 25891518, 'reputation': 23, 'user_id': 19618836, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a35557429b2edb736be4418ffc772a2?s=256&d=identicon&r=PG', 'display_name': 'hybriden', 'link': 'https://stackoverflow.com/users/19618836/hybriden'}",True,112,2,0,1683570432,1683243391,76177995,CC BY-SA 4.0,https://stackoverflow.com/questions/76177995/run-exe-file-as-a-part-of-the-pipeline-in-azure-data-factory,Run .exe file as a part of the pipeline in Azure Data Factory,,,,,
"['azure', 'foreach', 'powerbi', 'azure-data-factory', 'lookup']","{'account_id': 11760689, 'reputation': 1, 'user_id': 8606835, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1ce9441cd3dfaf7be72da132e9248f9?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'vidya kanmus', 'link': 'https://stackoverflow.com/users/8606835/vidya-kanmus'}",False,93,1,0,1683232866,1683218543,76175508,CC BY-SA 4.0,https://stackoverflow.com/questions/76175508/how-to-pass-two-sets-of-array-from-look-up-activity-into-for-each-activity-and-l,How to pass two sets of array from look up activity into For each activity and later how to refer these two arrays inside for each loop activity,1683232866.0,,,,
"['api', 'rest', 'azure-data-factory', 'pipeline']","{'account_id': 17868516, 'reputation': 15, 'user_id': 12980358, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4fed76c5efe4bcdcad7b32095a8d68d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Haroon', 'link': 'https://stackoverflow.com/users/12980358/haroon'}",False,217,1,1,1683549509,1683203741,76173261,CC BY-SA 4.0,https://stackoverflow.com/questions/76173261/data-factory-inserting-the-body-in-a-copy-data-activity-source,Data factory: Inserting the body in a copy data activity source,1683268375.0,,,,
['azure-data-factory'],"{'account_id': 22759990, 'reputation': 45, 'user_id': 16918968, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ea22e9f4d5120d5f7b8a5879cf4df04?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rohit Kulkarni', 'link': 'https://stackoverflow.com/users/16918968/rohit-kulkarni'}",False,98,1,0,1683201765,1683193729,76171811,CC BY-SA 4.0,https://stackoverflow.com/questions/76171811/sap-tables-rfc-table-function,SAP Tables RFC Table function,1683201765.0,,,,
"['azure', 'azure-data-factory', 'oracle-adf', 'azure-pipelines-tasks']","{'account_id': 13908966, 'reputation': 35, 'user_id': 10042662, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f411dd564e31b96481bc7cfa22937b16?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'RubenSo', 'link': 'https://stackoverflow.com/users/10042662/rubenso'}",True,63,2,0,1683809260,1683190687,76171338,CC BY-SA 4.0,https://stackoverflow.com/questions/76171338/adf-task-modification,ADF task modification,,76225643.0,,,
"['azure-data-factory', 'copy-data']","{'account_id': 28502311, 'reputation': 1, 'user_id': 21813393, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da8e78f4a14c8186e5a0a4dd8386fdba?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Pavan Kumar', 'link': 'https://stackoverflow.com/users/21813393/pavan-kumar'}",True,26,1,-2,1683188736,1683187071,76170821,CC BY-SA 4.0,https://stackoverflow.com/questions/76170821/regarding-azure-data-factory,Regarding Azure Data Factory,,,,,
['azure-data-factory'],"{'account_id': 10078012, 'reputation': 73, 'user_id': 7449410, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/63322ed572cb114e1f4cb5c69dcde733?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user7449410', 'link': 'https://stackoverflow.com/users/7449410/user7449410'}",False,121,1,0,1683205558,1683176133,76169693,CC BY-SA 4.0,https://stackoverflow.com/questions/76169693/how-to-decompress-tar-gz-zip-files-in-azure-data-factory-v2,How to decompress .tar.gz zip files in azure data factory v2,1683205558.0,,,,
"['azure', 'azure-data-factory']","{'account_id': 18522216, 'reputation': 335, 'user_id': 13494917, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a59caa5e4333c986d5c33d558b79e39?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'BlakeB9', 'link': 'https://stackoverflow.com/users/13494917/blakeb9'}",True,136,1,0,1683279123,1683164848,76169042,CC BY-SA 4.0,https://stackoverflow.com/questions/76169042/user-configuration-issue-in-data-factory-upsert-timeouts,User configuration issue in Data Factory (Upsert Timeouts),,,,,
['azure-data-factory'],"{'account_id': 11376470, 'reputation': 367, 'user_id': 8340633, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-1t_jAViHqD4/AAAAAAAAAAI/AAAAAAAAABw/EH29G5zJzUE/photo.jpg?sz=256', 'display_name': 'Dmitriy Ryabin', 'link': 'https://stackoverflow.com/users/8340633/dmitriy-ryabin'}",True,108,1,0,1683172561,1683147747,76167961,CC BY-SA 4.0,https://stackoverflow.com/questions/76167961/azure-data-factor-data-flow-aggregate,AZure Data Factor - Data flow - aggregate,1683172342.0,76169485.0,,,
"['azure', 'azure-data-factory', 'azure-databricks']","{'account_id': 19101952, 'reputation': 65, 'user_id': 13950035, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c14966e3190ae7a3290e376ee7e2ab2?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'amikm', 'link': 'https://stackoverflow.com/users/13950035/amikm'}",True,92,1,0,1683171912,1683134225,76166501,CC BY-SA 4.0,https://stackoverflow.com/questions/76166501/copy-multiple-csv-files-to-multiple-sheets-of-an-excel-using-azure-data-factory,Copy multiple csv files to multiple sheets of an excel using azure data factory,,76169458.0,,,
"['azure', 'azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 26916215, 'reputation': 121, 'user_id': 20490950, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2FzqEc8f0Cxr0TQeTcatLlR71ZN6WDdXRfpBCslQ=k-s256', 'display_name': 'AzSurya Teja', 'link': 'https://stackoverflow.com/users/20490950/azsurya-teja'}",True,86,1,0,1684233348,1683117410,76163904,CC BY-SA 4.0,https://stackoverflow.com/questions/76163904/how-to-achieve-incremental-load-scd1-from-oracle-to-parquet,How to achieve incremental load (SCD1) from Oracle to Parquet,1684233348.0,76177117.0,,,
['azure-data-factory'],"{'account_id': 28479315, 'reputation': 1, 'user_id': 21793491, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxarT57U1gSP12GGxzEveFcsjmyScahvEGodvVhg=k-s256', 'display_name': 'nohitha m', 'link': 'https://stackoverflow.com/users/21793491/nohitha-m'}",False,200,1,0,1683643345,1683106933,76162430,CC BY-SA 4.0,https://stackoverflow.com/questions/76162430/how-to-clear-the-error-messages-while-running-the-adf-pipeline,How to clear the error messages while running the adf pipeline,,,,,
"['sql-server', 'azure-data-factory', 'etl', 'azure-synapse', 'data-transfer']","{'account_id': 25723294, 'reputation': 29, 'user_id': 19480016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28df296179e99405907f5a2bd05bfa7b?s=256&d=identicon&r=PG', 'display_name': 'AntonyJ', 'link': 'https://stackoverflow.com/users/19480016/antonyj'}",True,188,1,0,1683235079,1683106019,76162322,CC BY-SA 4.0,https://stackoverflow.com/questions/76162322/delete-records-in-sink-table-when-they-get-removed-in-source-table-while-syncing,Delete records in sink table when they get removed in source table while syncing incremental from two different environments,1683106788.0,76177167.0,,,
"['azure', 'logging', 'triggers', 'azure-data-factory', 'kql']","{'account_id': 15153789, 'reputation': 307, 'user_id': 10935321, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-bs3xoa4n7IA/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbH56-K6Nn0MePtvPinBvQKtfoWug/mo/photo.jpg?sz=256', 'display_name': 'mac', 'link': 'https://stackoverflow.com/users/10935321/mac'}",True,144,2,0,1683233776,1683063920,76159079,CC BY-SA 4.0,https://stackoverflow.com/questions/76159079/azure-data-factory-detect-trigger-changes-in-log-analytics,azure data factory - detect trigger changes in log analytics,,,,,
"['postgresql', 'azure-data-factory', 'amazon-rds', 'azure-synapse-analytics', 'azure-synapse-pipeline']","{'account_id': 28448769, 'reputation': 1, 'user_id': 21767132, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e79415086996ba75e9066ad6d1c77eaf?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Tony', 'link': 'https://stackoverflow.com/users/21767132/tony'}",False,42,1,0,1683281550,1683050079,76157615,CC BY-SA 4.0,https://stackoverflow.com/questions/76157615/error-when-running-a-rds-stored-procedure-for-postgresql-from-aws-in-azure-synap,Error when running a RDS stored procedure for PostgreSql from AWS in Azure Synapse Pipelines,,,,,
"['azure', 'azure-data-factory', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 28484616, 'reputation': 5, 'user_id': 21798081, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24a54419e0444b8bcc0c55bdd9d80632?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'SandeepB', 'link': 'https://stackoverflow.com/users/21798081/sandeepb'}",True,239,2,0,1683193802,1683045083,76156988,CC BY-SA 4.0,https://stackoverflow.com/questions/76156988/how-do-i-delete-old-folders-from-multiple-subfolders-in-adls-through-adf-pipelin,How do I delete old folders from multiple subfolders in ADLS through ADF pipeline using delete activity?,,76171823.0,,,
"['azure', 'azure-data-factory', 'azure-logic-apps']","{'account_id': 27276229, 'reputation': 9, 'user_id': 20796802, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a2b32c2e581629580df66425061a7ab?s=256&d=identicon&r=PG', 'display_name': 'Priyom', 'link': 'https://stackoverflow.com/users/20796802/priyom'}",False,126,1,0,1683058747,1683040708,76156378,CC BY-SA 4.0,https://stackoverflow.com/questions/76156378/how-to-stop-running-pipeline-in-data-factory-if-is-taking-longer-then-expected-t,How to stop running pipeline in data factory if is taking longer then expected time to execute and send an email alert?,,,,,
