tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
"['azure-data-lake', 'azure-sdk-.net']","{'account_id': 892627, 'reputation': 1331, 'user_id': 930602, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/65c015d4ee8cb1e3af8ec6246e29ed0a?s=256&d=identicon&r=PG', 'display_name': 'MikeDouglasDev', 'link': 'https://stackoverflow.com/users/930602/mikedouglasdev'}",True,965,1,0,1529304071,1529079631,50879430,CC BY-SA 4.0,https://stackoverflow.com/questions/50879430/can-azure-data-lake-store-net-sdk-read-and-write-binary-files,Can Azure Data Lake Store .NET SDK read and write binary files?,50903882.0,,,,
"['azure', 'azure-data-lake']","{'account_id': 4187455, 'reputation': 2307, 'user_id': 4298208, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/598481447/picture?type=large', 'display_name': 'aaronsteers', 'link': 'https://stackoverflow.com/users/4298208/aaronsteers'}",True,1055,1,3,1528964508,1528928627,50847128,CC BY-SA 4.0,https://stackoverflow.com/questions/50847128/deep-link-to-text-file-in-azure-data-lake-store,Deep link to text file in Azure Data Lake Store,50852831.0,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 464803, 'reputation': 7006, 'user_id': 868532, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/7f108f639bfed3e2cdf75f480a48a974?s=256&d=identicon&r=PG', 'display_name': 'Jeson Martajaya', 'link': 'https://stackoverflow.com/users/868532/jeson-martajaya'}",True,1915,1,1,1528926653,1528921858,50845816,CC BY-SA 4.0,https://stackoverflow.com/questions/50845816/azure-data-lake-how-to-insert-into-external-table-in-azuresql-db,Azure Data Lake - how to insert into external table in AzureSQL DB?,,1528926653.0,,,
"['powershell', 'azure', 'azure-data-lake']","{'account_id': 7982797, 'reputation': 486, 'user_id': 6023471, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://lh5.googleusercontent.com/-Kj-uYbgfpfI/AAAAAAAAAAI/AAAAAAAAIwk/8RtSxLapn3A/photo.jpg?sz=256', 'display_name': 'Nate', 'link': 'https://stackoverflow.com/users/6023471/nate'}",True,269,1,0,1528912185,1528910132,50842856,CC BY-SA 4.0,https://stackoverflow.com/questions/50842856/copy-file-from-ftp-to-adls-using-powershell,Copy file from FTP to ADLS using Powershell,50843342.0,,,,
"['azure', 'azure-data-factory', 'azure-data-lake']","{'account_id': 2061569, 'reputation': 2495, 'user_id': 1837976, 'user_type': 'registered', 'accept_rate': 23, 'profile_image': 'https://www.gravatar.com/avatar/05804c6d5abaee9ff88ecc3db83df870?s=256&d=identicon&r=PG', 'display_name': 'AskMe', 'link': 'https://stackoverflow.com/users/1837976/askme'}",True,6548,3,6,1562252378,1528792075,50812577,CC BY-SA 4.0,https://stackoverflow.com/questions/50812577/make-sure-the-acl-and-firewall-rule-is-correctly-configured-in-the-azure-data-la,Make sure the ACL and firewall rule is correctly configured in the Azure Data Lake Store account,,,,,
"['azure-data-lake', 'polybase', 'sql-data-warehouse']","{'account_id': 13641596, 'reputation': 47, 'user_id': 9841534, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8aace489ad66c29d8da45922df6434b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Vanamali', 'link': 'https://stackoverflow.com/users/9841534/vanamali'}",True,156,1,0,1528753825,1528736743,50802835,,https://stackoverflow.com/questions/50802835/connecting-azure-data-warehouse-to-data-lake,Connecting Azure Data Warehouse to Data Lake,,1528753825.0,1528764056.0,Needs more focus,
"['azure-data-lake', 'ssas-tabular']","{'account_id': 13641596, 'reputation': 47, 'user_id': 9841534, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8aace489ad66c29d8da45922df6434b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Vanamali', 'link': 'https://stackoverflow.com/users/9841534/vanamali'}",True,329,1,0,1528725827,1528483568,50766746,CC BY-SA 4.0,https://stackoverflow.com/questions/50766746/visual-studio-tabular-model-to-data-lake,Visual Studio Tabular Model to Data Lake,,1528517806.0,,,
"['xpath', 'azure-data-lake', 'u-sql']","{'account_id': 182358, 'reputation': 858, 'user_id': 416988, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/647240dccc1b6dbf6b8864290b141865?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'lucazav', 'link': 'https://stackoverflow.com/users/416988/lucazav'}",True,223,2,2,1528470453,1528465620,50762085,CC BY-SA 4.0,https://stackoverflow.com/questions/50762085/i-cant-extract-the-node-text-with-a-xpath,I can&#39;t extract the node text with a Xpath,50762373.0,,,,
['azure-data-lake'],"{'account_id': 5512433, 'reputation': 169, 'user_id': 4378293, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://lh4.googleusercontent.com/-J_lX9bw0kHw/AAAAAAAAAAI/AAAAAAAAABg/icFAeMImcx0/photo.jpg?sz=256', 'display_name': 'Narasimha Rao Dattappa', 'link': 'https://stackoverflow.com/users/4378293/narasimha-rao-dattappa'}",False,56,1,0,1528370138,1528369962,50739784,CC BY-SA 4.0,https://stackoverflow.com/questions/50739784/azure-data-lake-data-security-and-compliance,Azure Data Lake - Data Security and Compliance,,,,,
"['azure-data-lake', 'data-lake']","{'account_id': 3635261, 'reputation': 150, 'user_id': 3030524, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cKRPv.jpg?s=256&g=1', 'display_name': 'UmairAhmad', 'link': 'https://stackoverflow.com/users/3030524/umairahmad'}",False,142,1,0,1528885106,1528351196,50733908,CC BY-SA 4.0,https://stackoverflow.com/questions/50733908/getting-some-extra-files-without-any-extension-on-azure-data-lake-store,getting some extra files without any extension on Azure Data Lake Store,,1528371603.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 1898076, 'reputation': 33, 'user_id': 1714569, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/191a85b896af0d056adf8888e42dbe39?s=256&d=identicon&r=PG', 'display_name': 'Chathuri', 'link': 'https://stackoverflow.com/users/1714569/chathuri'}",False,85,1,0,1528351545,1528317059,50729088,CC BY-SA 4.0,https://stackoverflow.com/questions/50729088/how-to-refer-user-defined-operators-udos-in-microsoft-azure-datalate-analytics,How to refer user defined operators (UDOs) in Microsoft azure datalate analytics without using visual studio,,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 9062757, 'reputation': 13, 'user_id': 6748770, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8678917762cf690b66d01356cb8506f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'matthewbaumgartner', 'link': 'https://stackoverflow.com/users/6748770/matthewbaumgartner'}",True,69,1,1,1528351792,1528303235,50725477,CC BY-SA 4.0,https://stackoverflow.com/questions/50725477/u-sql-dynamic-table-value-function,U-SQL Dynamic Table Value Function,50734030.0,,,,
"['azure', 'hive', 'azure-data-lake']","{'account_id': 9567262, 'reputation': 23, 'user_id': 7106134, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-CWmZtMFM0y0/AAAAAAAAAAI/AAAAAAAAUR4/CBrv4yvvOXA/photo.jpg?sz=256', 'display_name': 'siva krishna', 'link': 'https://stackoverflow.com/users/7106134/siva-krishna'}",False,193,1,1,1544566373,1528240280,50710139,CC BY-SA 4.0,https://stackoverflow.com/questions/50710139/not-able-to-change-hive-warehouse-directory,Not able to change Hive Warehouse directory,,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 12980968, 'reputation': 1, 'user_id': 9383397, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'starh', 'link': 'https://stackoverflow.com/users/9383397/starh'}",False,147,1,-1,1528351856,1528195811,50698259,CC BY-SA 4.0,https://stackoverflow.com/questions/50698259/how-to-handle-u-sql-error-if-the-table-does-not-exist,How to handle U-SQL error if the Table does not exist,,1528203444.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 5403485, 'reputation': 61, 'user_id': 4302646, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5aa58edf5bc4f059394a0fd33b33765b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ashutosh Kumar', 'link': 'https://stackoverflow.com/users/4302646/ashutosh-kumar'}",True,2671,2,1,1597876123,1528125142,50683718,CC BY-SA 4.0,https://stackoverflow.com/questions/50683718/u-sql-error-expected-one-of-as-except-from-group-having-intersect-option-order,"U-sql error: Expected one of: AS EXCEPT FROM GROUP HAVING INTERSECT OPTION ORDER OUTER UNION UNION WHERE &#39;;&#39; &#39;)&#39; &#39;,&#39;",,1528125702.0,,,
"['azure', 'azure-data-lake', 'azure-hdinsight']","{'account_id': 2061569, 'reputation': 2495, 'user_id': 1837976, 'user_type': 'registered', 'accept_rate': 23, 'profile_image': 'https://www.gravatar.com/avatar/05804c6d5abaee9ff88ecc3db83df870?s=256&d=identicon&r=PG', 'display_name': 'AskMe', 'link': 'https://stackoverflow.com/users/1837976/askme'}",True,11310,5,14,1666644820,1528112908,50679909,CC BY-SA 4.0,https://stackoverflow.com/questions/50679909/azure-data-lake-vs-azure-hdinsight,Azure Data lake VS Azure HDInsight,,1530941151.0,,,
"['apache-spark', 'apache-spark-sql', 'azure-data-lake', 'databricks']","{'account_id': 12302576, 'reputation': 29, 'user_id': 8976550, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/oar54.png?s=256&g=1', 'display_name': 'totoro_dev', 'link': 'https://stackoverflow.com/users/8976550/totoro-dev'}",True,1084,1,0,1528103541,1528097980,50675564,,https://stackoverflow.com/questions/50675564/using-databricks-to-convert-excel-to-a-standard-format,Using Databricks to convert Excel to a standard format,,1528103541.0,1528111978.0,Not suitable for this site,
"['azure', 'odata', 'azure-data-factory', 'azure-data-lake']","{'account_id': 325140, 'reputation': 421, 'user_id': 646135, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/bdf143b3cd0bcaf6ceed655be4942624?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'LucasM', 'link': 'https://stackoverflow.com/users/646135/lucasm'}",False,1399,1,1,1537477656,1527849730,50641659,CC BY-SA 4.0,https://stackoverflow.com/questions/50641659/azure-data-lake-store-exposed-via-odata,Azure Data Lake Store exposed via OData,,1528190962.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 4878109, 'reputation': 2920, 'user_id': 3932615, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/NB1Ma.jpg?s=256&g=1', 'display_name': 'Neil P', 'link': 'https://stackoverflow.com/users/3932615/neil-p'}",True,836,2,1,1527790479,1527762653,50622192,CC BY-SA 4.0,https://stackoverflow.com/questions/50622192/count-distinct-over-multiple-columns-in-usql,Count distinct over multiple columns in USQL,50630444.0,,,,
"['hash', 'azure-data-lake', 'u-sql']","{'account_id': 4187455, 'reputation': 2307, 'user_id': 4298208, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/598481447/picture?type=large', 'display_name': 'aaronsteers', 'link': 'https://stackoverflow.com/users/4298208/aaronsteers'}",True,733,2,0,1527625683,1527619209,50590920,CC BY-SA 4.0,https://stackoverflow.com/questions/50590920/how-to-sha2-hash-a-string-in-usql,How to SHA2 hash a string in USQL,50591251.0,,,,
"['azure', 'azure-data-factory', 'azure-data-lake', 'u-sql']","{'account_id': 13518236, 'reputation': 25, 'user_id': 9752265, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Lalith', 'link': 'https://stackoverflow.com/users/9752265/lalith'}",False,245,1,0,1527621974,1527605758,50587416,CC BY-SA 4.0,https://stackoverflow.com/questions/50587416/converting-avro-file-to-jsons-using-jsonoutputer,Converting Avro file to JSONs using JSONOutputer,,1527615345.0,,,
"['azure', 'azure-data-lake', 'azure-logic-apps', 'azure-blob-storage']","{'account_id': 10415661, 'reputation': 469, 'user_id': 7679832, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Lr5vEK42T3w/AAAAAAAAAAI/AAAAAAAACCc/RI0rHLdAmL0/photo.jpg?sz=256', 'display_name': 'Satya Azure', 'link': 'https://stackoverflow.com/users/7679832/satya-azure'}",True,7989,3,1,1528834070,1527604743,50587107,CC BY-SA 4.0,https://stackoverflow.com/questions/50587107/logic-apps-get-blob-content-using-path,Logic Apps - Get Blob Content Using Path,50825095.0,1527626632.0,,,
"['powerbi', 'azure-data-lake']","{'account_id': 13641596, 'reputation': 47, 'user_id': 9841534, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8aace489ad66c29d8da45922df6434b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Vanamali', 'link': 'https://stackoverflow.com/users/9841534/vanamali'}",True,365,3,0,1528095225,1527598633,50585014,CC BY-SA 4.0,https://stackoverflow.com/questions/50585014/power-bi-desktop-with-the-azure-data-lake-store,Power BI Desktop with the Azure Data Lake Store?,,1527604382.0,,,
"['json', 'azure', 'powershell', 'azure-data-lake', 'azure-policy']","{'account_id': 11329152, 'reputation': 185, 'user_id': 8440776, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lMDJH.jpg?s=256&g=1', 'display_name': 'gachCoder', 'link': 'https://stackoverflow.com/users/8440776/gachcoder'}",False,198,2,1,1572083029,1527511985,50566976,CC BY-SA 4.0,https://stackoverflow.com/questions/50566976/azure-policy-to-turn-firewall-on,Azure Policy to turn Firewall on,,1572083029.0,,,
"['azure', 'azure-data-lake']","{'account_id': 3411504, 'reputation': 3093, 'user_id': 2861312, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/054ed7a75e2972b0271c22b24e3c6d50?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Pragmatic', 'link': 'https://stackoverflow.com/users/2861312/pragmatic'}",False,323,2,0,1547656951,1527502636,50564114,CC BY-SA 4.0,https://stackoverflow.com/questions/50564114/where-is-my-databricks-notebook-in-azure,Where is my databricks notebook in azure,,1527676895.0,,,
"['azure', 'azure-data-lake', 'azure-log-analytics']","{'account_id': 28937, 'reputation': 4531, 'user_id': 77733, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/79d093c38e8ae13d19d617605936ac59?s=256&d=identicon&r=PG', 'display_name': 'Roman', 'link': 'https://stackoverflow.com/users/77733/roman'}",True,258,1,1,1527273141,1527244294,50527178,CC BY-SA 4.0,https://stackoverflow.com/questions/50527178/azure-log-analytics-and-data-lake-store-diagnostics-logs-filter-out-data-backu,Azure Log Analytics and Data Lake Store Diagnostics logs - filter out data backup log events,50535024.0,,,,
"['c#', 'azure', 'hdfs', 'azure-data-lake']","{'account_id': 83625, 'reputation': 5012, 'user_id': 234307, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/qLEmi.jpg?s=256&g=1', 'display_name': 'jn1kk', 'link': 'https://stackoverflow.com/users/234307/jn1kk'}",True,3477,3,1,1556800145,1527194931,50517945,CC BY-SA 4.0,https://stackoverflow.com/questions/50517945/azure-data-lake-store-file-size-limitation,Azure Data Lake Store File Size Limitation,,1556800145.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 2591747, 'reputation': 281, 'user_id': 2246315, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/fdd2a6d9801dad1a2deb2ea4859c426e?s=256&d=identicon&r=PG', 'display_name': 'Tom&#225;š Čičman', 'link': 'https://stackoverflow.com/users/2246315/tom%c3%a1%c5%a1-%c4%8ci%c4%8dman'}",False,460,1,1,1527191653,1527183664,50515224,CC BY-SA 4.0,https://stackoverflow.com/questions/50515224/how-to-save-byte-as-string-in-u-sql,How to save byte[] as string in U-SQL,,1527184014.0,,,
"['azure', 'azure-blob-storage', 'azure-data-lake', 'u-sql']","{'account_id': 3639614, 'reputation': 69, 'user_id': 3034104, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100000733230555/picture?type=large', 'display_name': 'user3034104', 'link': 'https://stackoverflow.com/users/3034104/user3034104'}",True,420,1,3,1527172354,1527159133,50507490,CC BY-SA 4.0,https://stackoverflow.com/questions/50507490/data-lake-analytics-u-sql-extract-speed-local-vs-azure,Data Lake Analytics U-SQL EXTRACT speed (Local vs Azure),50511974.0,,,,
"['azure', 'azure-data-factory', 'azure-data-lake', 'azure-sql-server']","{'account_id': 9625296, 'reputation': 5, 'user_id': 7145107, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-oGS_Ky6xVu8/AAAAAAAAAAI/AAAAAAAAAAA/k1xTTJvcTGQ/photo.jpg?sz=256', 'display_name': 'Bernat Agullo Rosello', 'link': 'https://stackoverflow.com/users/7145107/bernat-agullo-rosello'}",True,82,1,0,1527149031,1527146571,50503363,CC BY-SA 4.0,https://stackoverflow.com/questions/50503363/when-copying-table-from-azuredatalakestore-to-asqlserver-string-fields-appear-be,when copying table from AzureDataLakeStore to ASQLServer string fields appear between double quotes in ASQLServer,50504086.0,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 1978936, 'reputation': 11, 'user_id': 2695016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/339376357b4347ca8f84855bfa7ed630?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'dakvid', 'link': 'https://stackoverflow.com/users/2695016/dakvid'}",True,101,1,1,1527053828,1527026607,50477089,CC BY-SA 4.0,https://stackoverflow.com/questions/50477089/do-joins-on-multiple-columns-store-the-cartesian-product,Do joins on multiple columns store the cartesian product?,,,,,
"['azure-data-lake', 'azure-analysis-services']","{'account_id': 3411504, 'reputation': 3093, 'user_id': 2861312, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/054ed7a75e2972b0271c22b24e3c6d50?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Pragmatic', 'link': 'https://stackoverflow.com/users/2861312/pragmatic'}",True,9654,2,22,1552319516,1526989706,50466923,CC BY-SA 4.0,https://stackoverflow.com/questions/50466923/how-to-choose-between-azure-data-lake-analytics-and-azure-databricks,How to choose between Azure data lake analytics and Azure Databricks,50469277.0,,,,
