tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,last_edit_date,closed_reason,accepted_answer_id,protected_date
"['mysql', 'filter', 'talend', 'tmap']","{'account_id': 4775515, 'reputation': 27, 'user_id': 3858799, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/625746632/picture?type=large', 'display_name': 'Rodolfo Jos&#233; Miquilarena', 'link': 'https://stackoverflow.com/users/3858799/rodolfo-jos%c3%a9-miquilarena'}",True,89,1,0,1498927541,1498921221,44862342,CC BY-SA 3.0,https://stackoverflow.com/questions/44862342/talend-tmaps-mysqlconnection-and-tuniqrow-issues,"Talend tmaps,mysqlconnection and tuniqrow issues",,,,44863292.0,
"['sql', 'oracle', 'mongodb', 'talend']","{'account_id': 11229187, 'reputation': 1, 'user_id': 8237850, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/738a46f52546f09ea83e134213dbef1d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'K&#233;vin Danilo', 'link': 'https://stackoverflow.com/users/8237850/k%c3%a9vin-danilo'}",False,34,0,0,1498833509,1498833509,44849038,CC BY-SA 3.0,https://stackoverflow.com/questions/44849038/talend-component-oracleinput-dont-find-datas,Talend Component &quot;OracleInput&quot; don&#39;t find datas,,,,,
['talend'],"{'account_id': 11224605, 'reputation': 1, 'user_id': 8234617, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/783d4ea604b28f352d5d1d330cc75d94?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jim Messineo', 'link': 'https://stackoverflow.com/users/8234617/jim-messineo'}",False,75,1,-1,1498818801,1498784144,44837072,CC BY-SA 3.0,https://stackoverflow.com/questions/44837072/converting-date-column-format-to-hours-in-talend-open-studio,Converting Date Column Format to Hours in Talend Open Studio,,,,,
"['etl', 'talend']","{'account_id': 6289655, 'reputation': 40, 'user_id': 4887779, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/694423667329543/picture?type=large', 'display_name': 'Developer Quick gun', 'link': 'https://stackoverflow.com/users/4887779/developer-quick-gun'}",True,122,1,1,1498681102,1498680359,44811652,CC BY-SA 3.0,https://stackoverflow.com/questions/44811652/which-is-the-proper-way-get-store-log-in-talend-etl,Which is the proper way get store log in talend ETL,,,,44811838.0,
"['java', 'web-services', 'apache-camel', 'cxf', 'talend']","{'account_id': 1717189, 'reputation': 1, 'user_id': 1574013, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6068d2b7de332ced286258bbd53cae32?s=256&d=identicon&r=PG', 'display_name': 'Stano', 'link': 'https://stackoverflow.com/users/1574013/stano'}",False,1479,2,0,1498740223,1498651833,44802034,CC BY-SA 3.0,https://stackoverflow.com/questions/44802034/camel-cxf-uri-option-property-xxx-to-set-http-client-timeout,camel cxf uri option property.XXX to set http client timeout,,1498652019.0,,,
['talend'],"{'account_id': 5395453, 'reputation': 321, 'user_id': 4296814, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/385b995f5a2428af1b704b6f41215771?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Serko', 'link': 'https://stackoverflow.com/users/4296814/serko'}",True,48,1,0,1498569975,1498564308,44779605,CC BY-SA 3.0,https://stackoverflow.com/questions/44779605/talend-split-fields-from-one-to-double,Talend split fields from one to double,,,,44780997.0,
"['database', 'integration', 'talend', 'tmap']","{'account_id': 11055367, 'reputation': 27, 'user_id': 8118337, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9ebee2df2bc33fe4bf15d2ff55c6a34?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sunil Rukhaya', 'link': 'https://stackoverflow.com/users/8118337/sunil-rukhaya'}",True,2102,3,2,1498633839,1498556628,44777085,CC BY-SA 3.0,https://stackoverflow.com/questions/44777085/how-to-remove-last-character-of-last-row-in-tmap-using-talend,How to remove last character of last row in tmap using Talend?,,1498595652.0,,,
"['cassandra', 'talend']","{'account_id': 11106481, 'reputation': 31, 'user_id': 8153515, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65b47facebabd241aecaee759f9402bf?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Mitra', 'link': 'https://stackoverflow.com/users/8153515/mitra'}",False,219,1,-1,1498723895,1498220982,44721492,CC BY-SA 3.0,https://stackoverflow.com/questions/44721492/talend-real-time-big-data-product-using-cassandra-as-streaming-source,"Talend real time Big Data product, using Cassandra as streaming source",,1498573536.0,,,
"['java', 'xml', 'split', 'talend']","{'account_id': 5590223, 'reputation': 341, 'user_id': 4429672, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://lh4.googleusercontent.com/-YJBuEJaD21c/AAAAAAAAAAI/AAAAAAAAANw/kgbXox7AjY8/photo.jpg?sz=256', 'display_name': 'ElOwner', 'link': 'https://stackoverflow.com/users/4429672/elowner'}",True,252,1,0,1498231512,1498203416,44715695,CC BY-SA 3.0,https://stackoverflow.com/questions/44715695/java-split-xml-file-that-contains-many-loops,Java - Split XML file that contains many loops,,1498231512.0,,,
"['sql', 'oracle', 'talend', 'talend-mdm']","{'account_id': 1628571, 'reputation': 6011, 'user_id': 1503570, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/a33e05d4105f7ab15ac3624cc1a7f30f?s=256&d=identicon&r=PG', 'display_name': 'lorraine batol', 'link': 'https://stackoverflow.com/users/1503570/lorraine-batol'}",True,1133,1,0,1498199864,1498191501,44712980,CC BY-SA 3.0,https://stackoverflow.com/questions/44712980/talend-tmap-output-into-list,talend - tMap output into list,,1498197833.0,,44714616.0,
"['sql', 'oracle', 'talend', 'talend-mdm']","{'account_id': 1628571, 'reputation': 6011, 'user_id': 1503570, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/a33e05d4105f7ab15ac3624cc1a7f30f?s=256&d=identicon&r=PG', 'display_name': 'lorraine batol', 'link': 'https://stackoverflow.com/users/1503570/lorraine-batol'}",False,632,1,0,1498160639,1498133906,44699233,CC BY-SA 3.0,https://stackoverflow.com/questions/44699233/talend-output-of-tmap-to-another-query,talend - output of tMap to another query,,,,,
['talend'],"{'account_id': 5395453, 'reputation': 321, 'user_id': 4296814, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/385b995f5a2428af1b704b6f41215771?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Serko', 'link': 'https://stackoverflow.com/users/4296814/serko'}",True,475,2,0,1498586754,1498130730,44698028,CC BY-SA 3.0,https://stackoverflow.com/questions/44698028/talend-custom-function,Talend custom function,,1498131558.0,,44787048.0,
"['talend', 'rest-client']","{'account_id': 3746384, 'reputation': 639, 'user_id': 3114967, 'user_type': 'registered', 'accept_rate': 13, 'profile_image': 'https://www.gravatar.com/avatar/0958ef9014cb29a95b6cc956c3477389?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3114967', 'link': 'https://stackoverflow.com/users/3114967/user3114967'}",True,1845,1,0,1498131848,1498126600,44696534,CC BY-SA 3.0,https://stackoverflow.com/questions/44696534/how-to-pass-3-query-parameter-in-talend-trestclient,How to pass 3 query parameter in talend tRESTClient,,,,,
"['sql', 'performance', 'talend', 'query-performance']","{'account_id': 1628571, 'reputation': 6011, 'user_id': 1503570, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/a33e05d4105f7ab15ac3624cc1a7f30f?s=256&d=identicon&r=PG', 'display_name': 'lorraine batol', 'link': 'https://stackoverflow.com/users/1503570/lorraine-batol'}",True,255,2,1,1498121490,1498052565,44677893,CC BY-SA 3.0,https://stackoverflow.com/questions/44677893/talend-tmap-logic-vs-sql-logic-performance,talend tMap logic vs SQL logic - performance,,1498062745.0,,44694627.0,
"['talend', 'talend-mdm']","{'account_id': 1628571, 'reputation': 6011, 'user_id': 1503570, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/a33e05d4105f7ab15ac3624cc1a7f30f?s=256&d=identicon&r=PG', 'display_name': 'lorraine batol', 'link': 'https://stackoverflow.com/users/1503570/lorraine-batol'}",True,228,1,0,1498050111,1498042456,44674102,CC BY-SA 3.0,https://stackoverflow.com/questions/44674102/talend-one-toracleinput-to-multiple-tmap-and-toutputfile,talend - one tOracleInput to multiple tMap and tOutputFile,,,,44676937.0,
"['sql', 'performance', 'talend', 'query-performance']","{'account_id': 1628571, 'reputation': 6011, 'user_id': 1503570, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/a33e05d4105f7ab15ac3624cc1a7f30f?s=256&d=identicon&r=PG', 'display_name': 'lorraine batol', 'link': 'https://stackoverflow.com/users/1503570/lorraine-batol'}",True,255,2,1,1498121490,1498052565,44677893,CC BY-SA 3.0,https://stackoverflow.com/questions/44677893/talend-tmap-logic-vs-sql-logic-performance,talend tMap logic vs SQL logic - performance,,1498062745.0,,44694627.0,
"['talend', 'talend-mdm']","{'account_id': 1628571, 'reputation': 6011, 'user_id': 1503570, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/a33e05d4105f7ab15ac3624cc1a7f30f?s=256&d=identicon&r=PG', 'display_name': 'lorraine batol', 'link': 'https://stackoverflow.com/users/1503570/lorraine-batol'}",True,228,1,0,1498050111,1498042456,44674102,CC BY-SA 3.0,https://stackoverflow.com/questions/44674102/talend-one-toracleinput-to-multiple-tmap-and-toutputfile,talend - one tOracleInput to multiple tMap and tOutputFile,,,,44676937.0,
"['testing', 'etl', 'talend']","{'account_id': 8825276, 'reputation': 13, 'user_id': 6593719, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xU9lC.png?s=256&g=1', 'display_name': 'John Yuan', 'link': 'https://stackoverflow.com/users/6593719/john-yuan'}",True,161,1,0,1498045323,1498037611,44672199,CC BY-SA 3.0,https://stackoverflow.com/questions/44672199/how-to-create-a-test-case-for-a-job-instead-of-a-single-component-in-talend,How to create a test case for a job instead of a single component in Talend,,,,44675101.0,
"['json', 'talend']","{'account_id': 6425904, 'reputation': 111, 'user_id': 6612273, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/85d5a3a902d2aacd42540b17d9c3ff30?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Naoskev', 'link': 'https://stackoverflow.com/users/6612273/naoskev'}",False,533,0,0,1498032838,1498032838,44670419,CC BY-SA 3.0,https://stackoverflow.com/questions/44670419/export-xml-data-as-json-in-talend,Export XML data as JSON in Talend,,,,,
"['etl', 'talend']","{'account_id': 9920695, 'reputation': 316, 'user_id': 7343922, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/d9722887a7c603256a8478449f42a984?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user7343922', 'link': 'https://stackoverflow.com/users/7343922/user7343922'}",False,294,2,0,1498039574,1497975471,44658247,CC BY-SA 3.0,https://stackoverflow.com/questions/44658247/informative-talend-logs-with-child-job-names-and-other-information,Informative Talend Logs with child job names and other information,,,,,
['talend'],"{'account_id': 1369870, 'reputation': 3560, 'user_id': 1305398, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/ce366fc975e65107bc8f71fff065c6c5?s=256&d=identicon&r=PG', 'display_name': 'user1305398', 'link': 'https://stackoverflow.com/users/1305398/user1305398'}",True,7657,2,1,1497886932,1497885268,44634210,CC BY-SA 3.0,https://stackoverflow.com/questions/44634210/talend-how-to-loop-over-an-output-from-tmap,Talend - How to loop over an output from tmap,,,,,
"['routes', 'talend', 'jobs']","{'account_id': 28943, 'reputation': 7191, 'user_id': 77764, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/K9VA7.png?s=256&g=1', 'display_name': 'Kromster', 'link': 'https://stackoverflow.com/users/77764/kromster'}",True,3783,2,6,1502355034,1497872145,44629515,CC BY-SA 3.0,https://stackoverflow.com/questions/44629515/what-is-the-difference-between-routes-and-jobs-in-talend-esb,What is the difference between Routes and Jobs in Talend ESB?,,,,,
['talend'],"{'account_id': 5395453, 'reputation': 321, 'user_id': 4296814, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/385b995f5a2428af1b704b6f41215771?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Serko', 'link': 'https://stackoverflow.com/users/4296814/serko'}",True,804,3,0,1497879985,1497867484,44627909,CC BY-SA 3.0,https://stackoverflow.com/questions/44627909/talend-convert-enum-to-string,Talend convert ENUM to string,,,,,
['talend'],"{'account_id': 3065152, 'reputation': 581, 'user_id': 2597012, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/4f37ce7e612c5ee8f664c02fc2e1437b?s=256&d=identicon&r=PG', 'display_name': 'user2597012', 'link': 'https://stackoverflow.com/users/2597012/user2597012'}",False,266,0,0,1497859376,1497859376,44625186,CC BY-SA 3.0,https://stackoverflow.com/questions/44625186/how-to-make-column-name-db-column-in-talend,How to Make Column Name = DB Column in Talend,,,,,
"['routes', 'talend']","{'account_id': 28943, 'reputation': 7191, 'user_id': 77764, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/K9VA7.png?s=256&g=1', 'display_name': 'Kromster', 'link': 'https://stackoverflow.com/users/77764/kromster'}",True,683,2,0,1602139765,1497855347,44624047,CC BY-SA 3.0,https://stackoverflow.com/questions/44624047/how-can-i-dynamically-change-destination-in-talend-esb-route,How can I dynamically change destination in Talend ESB route?,,,,44677370.0,
"['talend', 'talend-mdm']","{'account_id': 3065152, 'reputation': 581, 'user_id': 2597012, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/4f37ce7e612c5ee8f664c02fc2e1437b?s=256&d=identicon&r=PG', 'display_name': 'user2597012', 'link': 'https://stackoverflow.com/users/2597012/user2597012'}",False,147,1,1,1506974860,1497786143,44614597,CC BY-SA 3.0,https://stackoverflow.com/questions/44614597/how-to-get-talend-to-keep-table-names-in-toracleinput,How to Get Talend to Keep Table Names in tOracleInput,,,,,
"['regex', 'talend']","{'account_id': 4867214, 'reputation': 667, 'user_id': 3925023, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/cdb4cc7ed670c8408b8576c72603d62c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3925023', 'link': 'https://stackoverflow.com/users/3925023/user3925023'}",True,1009,1,0,1498233815,1497617356,44589676,CC BY-SA 3.0,https://stackoverflow.com/questions/44589676/talend-tfileinputregex,Talend - tFileInputRegex,,1497882899.0,,44679049.0,
"['apache-spark', 'talend']","{'account_id': 7180326, 'reputation': 145, 'user_id': 5484549, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://graph.facebook.com/934731129897627/picture?type=large', 'display_name': 'mham', 'link': 'https://stackoverflow.com/users/5484549/mham'}",True,539,2,0,1497624895,1497614432,44588773,CC BY-SA 3.0,https://stackoverflow.com/questions/44588773/can-not-launch-jar-spark-with-command-spark-submit,Can not launch jar Spark with command spark-submit,,,,44592314.0,
['talend'],"{'account_id': 11000810, 'reputation': 3, 'user_id': 8081460, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-POC84jL5Nz8/AAAAAAAAAAI/AAAAAAAAAA8/Mnlol_3rsHM/photo.jpg?sz=256', 'display_name': 'Ali BENJELLOUN', 'link': 'https://stackoverflow.com/users/8081460/ali-benjelloun'}",True,72,1,0,1497605108,1497604831,44585524,CC BY-SA 3.0,https://stackoverflow.com/questions/44585524/i-dont-find-tboostedfileinputxml-in-my-palet,I dont find tBoostedFileInputXML in my palet,,,,44585615.0,
['talend'],"{'account_id': 3065152, 'reputation': 581, 'user_id': 2597012, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/4f37ce7e612c5ee8f664c02fc2e1437b?s=256&d=identicon&r=PG', 'display_name': 'user2597012', 'link': 'https://stackoverflow.com/users/2597012/user2597012'}",False,546,1,0,1497523343,1497520205,44564340,CC BY-SA 3.0,https://stackoverflow.com/questions/44564340/talend-tuniqrow-condition-specification,Talend Tuniqrow Condition Specification,,,,,
"['database', 'talend']","{'account_id': 2304420, 'reputation': 485, 'user_id': 2023986, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/WRgBD.jpg?s=256&g=1', 'display_name': 'i .', 'link': 'https://stackoverflow.com/users/2023986/i'}",True,167,1,0,1497648528,1497470545,44553754,CC BY-SA 3.0,https://stackoverflow.com/questions/44553754/talend-get-most-common-value-in-a-column,Talend: Get most common value in a column,,1497471014.0,,44554370.0,
