tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date,community_owned_date
"['amazon-web-services', 'amazon-redshift', 'data-warehouse', 'amazon-athena']","{'account_id': 8578242, 'reputation': 331, 'user_id': 6426868, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/f36797e5bbaaf948b0f963c7eb827e60?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'p0712', 'link': 'https://stackoverflow.com/users/6426868/p0712'}",True,495,2,0,1529442985,1529389010,50921721,CC BY-SA 4.0,https://stackoverflow.com/questions/50921721/how-to-control-increasing-data-volume-in-redshift,How to control increasing data volume in Redshift?,1529414027.0,50937061.0,,,,,
"['etl', 'data-warehouse', 'informatica']","{'account_id': 3049081, 'reputation': 5, 'user_id': 2584076, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a61a04a516cd4a312535c94bc3742165?s=256&d=identicon&r=PG', 'display_name': 'user2584076', 'link': 'https://stackoverflow.com/users/2584076/user2584076'}",False,68,1,0,1529630993,1529079467,50879406,CC BY-SA 4.0,https://stackoverflow.com/questions/50879406/table-design-conversion-rates-on-turnaround-times,Table design : conversion rates on turnaround times,1529248297.0,,,,,,
"['etl', 'data-warehouse', 'informatica', 'informatica-powercenter', 'snowflake-cloud-data-platform']","{'account_id': 13656345, 'reputation': 47, 'user_id': 9852730, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5642bea7596fd446094c5c8696414f45?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jyo', 'link': 'https://stackoverflow.com/users/9852730/jyo'}",False,858,1,0,1530128940,1528990762,50861260,CC BY-SA 4.0,https://stackoverflow.com/questions/50861260/insert-update-and-delete-source-flag-records-in-target-using-informatica,Insert Update and delete source flag records in target using informatica,1530128940.0,,,,,,
"['etl', 'data-warehouse', 'airflow', 'airflow-scheduler']","{'account_id': 9446019, 'reputation': 759, 'user_id': 7024760, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8b597ab245f693a9f176b7abb6da82f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Flavio', 'link': 'https://stackoverflow.com/users/7024760/flavio'}",True,4135,1,2,1528984364,1528983196,50858770,CC BY-SA 4.0,https://stackoverflow.com/questions/50858770/airflow-retain-the-same-database-connection,Airflow retain the same database connection?,,50859177.0,,,,,
"['ssis', 'entity-framework-6', 'etl', 'data-warehouse', 'biml']","{'account_id': 903638, 'reputation': 1286, 'user_id': 939080, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/5b5ee51a4b7d3587555915255fb5ee7c?s=256&d=identicon&r=PG', 'display_name': 'Chris Disley', 'link': 'https://stackoverflow.com/users/939080/chris-disley'}",True,707,1,0,1528834250,1528808220,50817826,CC BY-SA 4.0,https://stackoverflow.com/questions/50817826/ssis-transfer-object-task-timeout,SSIS Transfer Object Task Timeout,,50825143.0,,,,,
"['etl', 'data-warehouse', 'informatica', 'informatica-powercenter']","{'account_id': 13656345, 'reputation': 47, 'user_id': 9852730, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5642bea7596fd446094c5c8696414f45?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jyo', 'link': 'https://stackoverflow.com/users/9852730/jyo'}",False,143,2,0,1528874562,1528769114,50808305,CC BY-SA 4.0,https://stackoverflow.com/questions/50808305/implementation-of-cdc-mapping-other-than-using-mapping-variable,Implementation of CDC mapping other than using mapping variable.,,,,,,,
"['sql-server', 'buffer', 'data-warehouse']","{'account_id': 9471889, 'reputation': 5, 'user_id': 7042558, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-52z5OpA0fUQ/AAAAAAAAAAI/AAAAAAAAATE/_dQj2zbD7Rk/photo.jpg?sz=256', 'display_name': 'Carlos Alberto Cabrera Quiroga', 'link': 'https://stackoverflow.com/users/7042558/carlos-alberto-cabrera-quiroga'}",False,85,0,0,1528735114,1528731783,50801525,CC BY-SA 4.0,https://stackoverflow.com/questions/50801525/deactivate-buffer-pool-sql-server-2017,Deactivate Buffer Pool SQL Server 2017,1528735114.0,,,,,,
"['azure', 'amazon-redshift', 'data-warehouse']","{'account_id': 13753560, 'reputation': 65, 'user_id': 9925064, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-G-B1Y_wpKEo/AAAAAAAAAAI/AAAAAAAAAAA/G2Wuso5E5Go/photo.jpg?sz=256', 'display_name': 'Dead Man', 'link': 'https://stackoverflow.com/users/9925064/dead-man'}",True,95,1,1,1528719891,1528719271,50797491,CC BY-SA 4.0,https://stackoverflow.com/questions/50797491/whats-the-alternative-for-redshift-extract-datatype,Whats the alternative for redshift Extract datatype,,50797704.0,,,,,
"['azure', 'concurrency', 'data-warehouse', 'azure-synapse', 'sql-data-warehouse']","{'account_id': 3535336, 'reputation': 27, 'user_id': 2953800, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4804c38a2b6484c84e98c93c3e15b996?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Dataman', 'link': 'https://stackoverflow.com/users/2953800/dataman'}",True,499,1,0,1528628220,1528617031,50781616,CC BY-SA 4.0,https://stackoverflow.com/questions/50781616/resource-class-concurrency-azure-sql-data-warehouse,Resource Class - Concurrency - Azure SQL Data Warehouse,,50782958.0,,,,,
"['sql', 'sql-server', 'sql-server-2008', 'sql-server-2005', 'data-warehouse']","{'account_id': 13744295, 'reputation': 43, 'user_id': 9918485, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10217229252942954/picture?type=large', 'display_name': 'Eiman Mission', 'link': 'https://stackoverflow.com/users/9918485/eiman-mission'}",True,2836,1,2,1528564895,1528555383,50775432,CC BY-SA 4.0,https://stackoverflow.com/questions/50775432/i-get-the-exception-the-formal-parameter-param1-was-not-declared-as-an-outpu,"I get the exception &quot;The formal parameter &quot;@param1&quot; was not declared as an OUTPUT parameter, but the actual parameter passed in requested output&quot;",1528564895.0,,,,,,
"['data-warehouse', 'business-intelligence', 'dimensional-modeling']","{'account_id': 2785587, 'reputation': 2299, 'user_id': 2819400, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/walK5.png?s=256&g=1', 'display_name': 'Aditya', 'link': 'https://stackoverflow.com/users/2819400/aditya'}",True,1607,1,1,1527845475,1527768367,50623930,CC BY-SA 4.0,https://stackoverflow.com/questions/50623930/dimensional-model-vs-de-normalized-model,Dimensional model VS De-normalized model,1527845475.0,50637727.0,,,,,
"['data-warehouse', 'informatica', 'informatica-powercenter']","{'account_id': 13656345, 'reputation': 47, 'user_id': 9852730, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5642bea7596fd446094c5c8696414f45?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jyo', 'link': 'https://stackoverflow.com/users/9852730/jyo'}",False,729,1,0,1527515595,1527430423,50553005,CC BY-SA 4.0,https://stackoverflow.com/questions/50553005/how-to-capture-session-end-time-in-informatica,How to capture session end time in Informatica,1527434627.0,,,,,,
"['sql', 'hierarchy', 'data-warehouse', 'postgresql-10']","{'account_id': 8257265, 'reputation': 681, 'user_id': 6210051, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/xJby3.jpg?s=256&g=1', 'display_name': 'xCloudx8', 'link': 'https://stackoverflow.com/users/6210051/xcloudx8'}",True,263,1,1,1527150404,1527148494,50503936,CC BY-SA 4.0,https://stackoverflow.com/questions/50503936/from-date-dimension-table-to-hierarchy,From date dimension table to hierarchy,1527149744.0,50504481.0,,,,,
"['database', 'data-warehouse', 'microstrategy']","{'account_id': 3106993, 'reputation': 127, 'user_id': 2629578, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/cd4ccfb65ac92201212f54c45fc1f490?s=256&d=identicon&r=PG', 'display_name': 'Negashion', 'link': 'https://stackoverflow.com/users/2629578/negashion'}",False,998,1,0,1527006555,1526982051,50464475,CC BY-SA 4.0,https://stackoverflow.com/questions/50464475/in-microstrategy-how-can-i-create-a-metric-over-2-attributes-which-have-the-sam,"In MicroStrategy, how can i create a Metric over 2 Attributes which have the same LookUp table?",1526984413.0,,,,,,
"['sql', 'database', 'data-warehouse']","{'account_id': 9364737, 'reputation': 1, 'user_id': 6950026, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-j0jFNygVjUw/AAAAAAAAAAI/AAAAAAAAAJk/ejQ2DDMIEgE/photo.jpg?sz=256', 'display_name': 'Shahzaib', 'link': 'https://stackoverflow.com/users/6950026/shahzaib'}",False,432,1,0,1526926097,1526925634,50454310,CC BY-SA 4.0,https://stackoverflow.com/questions/50454310/how-to-add-multiple-foreign-colums-in-one-fact-table,how to add multiple foreign colums in one fact table,1526926057.0,,,,,,
"['sql', 'amazon-redshift', 'etl', 'data-warehouse', 'star-schema']","{'account_id': 8237285, 'reputation': 546, 'user_id': 6196033, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OCxh7.jpg?s=256&g=1', 'display_name': '0xPeter', 'link': 'https://stackoverflow.com/users/6196033/0xpeter'}",True,1671,3,0,1571975961,1526600354,50401870,CC BY-SA 4.0,https://stackoverflow.com/questions/50401870/how-to-handle-a-dimension-table-with-duplicate-ids-containing-slightly-different,How to handle a dimension table with duplicate ids containing slightly different values in data warehouse?,,,,,,,
"['data-modeling', 'lookup', 'data-warehouse', 'dimensional-modeling']","{'account_id': 98401, 'reputation': 1270, 'user_id': 266387, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/b428bb3697f327d3cc77ed9f851f668c?s=256&d=identicon&r=PG', 'display_name': 'gregn', 'link': 'https://stackoverflow.com/users/266387/gregn'}",True,512,1,1,1526550204,1526538557,50384727,CC BY-SA 4.0,https://stackoverflow.com/questions/50384727/lookup-codes-in-data-warehouse-dimension,lookup codes in data warehouse dimension,,,,,,,
"['amazon-redshift', 'data-warehouse', 'dimensional-modeling']","{'account_id': 12956730, 'reputation': 165, 'user_id': 9367326, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec14c57849f4dffd664aa78bde673e0f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'prakash', 'link': 'https://stackoverflow.com/users/9367326/prakash'}",True,6740,2,7,1546425661,1525989052,50282011,CC BY-SA 4.0,https://stackoverflow.com/questions/50282011/redshift-performance-of-flat-tables-vs-dimension-and-facts,Redshift Performance of Flat Tables Vs Dimension and Facts,1546425661.0,50284052.0,,,,,
['data-warehouse'],"{'account_id': 13424557, 'reputation': 11, 'user_id': 9686335, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'dPrieto', 'link': 'https://stackoverflow.com/users/9686335/dprieto'}",True,972,1,0,1526422712,1525938287,50268020,CC BY-SA 4.0,https://stackoverflow.com/questions/50268020/two-fact-tables-with-same-hierachy-but-different-granularity,Two fact tables with same hierachy but different granularity,,,,,,,
"['sql-server', 'sql-server-2016', 'data-warehouse', 'sql-data-warehouse', 'temporal-tables']","{'account_id': 223905, 'reputation': 7839, 'user_id': 483408, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/SXJC3.jpg?s=256&g=1', 'display_name': 'Andrey Morozov', 'link': 'https://stackoverflow.com/users/483408/andrey-morozov'}",True,1195,1,0,1525871671,1525866876,50252747,CC BY-SA 4.0,https://stackoverflow.com/questions/50252747/is-it-possible-to-use-system-versioned-temporal-table-in-the-fact-dimension-dwh,Is it possible to use system-versioned temporal table in the fact-dimension DWH design?,,50254335.0,,,,,
"['database', 'data-warehouse', 'sql-data-warehouse']","{'account_id': 10668298, 'reputation': 21, 'user_id': 7854107, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/10356a6fac08d3d77a78a79cc0f54436?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user7854107', 'link': 'https://stackoverflow.com/users/7854107/user7854107'}",True,2943,1,2,1528110860,1525843762,50246111,CC BY-SA 4.0,https://stackoverflow.com/questions/50246111/not-able-to-install-ssdt-for-visual-studio-2017-professional,not able to install SSDT for visual studio 2017 professional,,,,,,,
"['data-warehouse', 'business-intelligence']","{'account_id': 2785587, 'reputation': 2299, 'user_id': 2819400, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/walK5.png?s=256&g=1', 'display_name': 'Aditya', 'link': 'https://stackoverflow.com/users/2819400/aditya'}",True,46,2,0,1527837914,1525683073,50210361,CC BY-SA 4.0,https://stackoverflow.com/questions/50210361/is-it-okay-if-operational-data-store-holds-data-for-rolling-time-period,Is it okay if Operational data store holds data for rolling time period?,,,,,,,
"['mysql', 'sql', 'database', 'extract', 'data-warehouse']","{'account_id': 12877671, 'reputation': 13, 'user_id': 9313788, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10210764000648617/picture?type=large', 'display_name': 'GammaRay', 'link': 'https://stackoverflow.com/users/9313788/gammaray'}",False,70,1,-1,1525511651,1525489375,50185296,CC BY-SA 4.0,https://stackoverflow.com/questions/50185296/how-to-extract-information-from-table-to-populate-a-calendar-table-in-a-created,How to extract information from table to populate a CALENDAR table in a created data warehouse,1525511651.0,,,,,,
"['sql-server', 'sql-server-2012', 'data-warehouse', 'partitioning', 'database-partitioning']","{'account_id': 7158830, 'reputation': 2974, 'user_id': 5470214, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/yCxD0.png?s=256&g=1', 'display_name': 'Prabhat G', 'link': 'https://stackoverflow.com/users/5470214/prabhat-g'}",True,2067,1,0,1526882333,1525263907,50134613,CC BY-SA 4.0,https://stackoverflow.com/questions/50134613/partition-exchange-equivalent-in-sql-server,Partition exchange equivalent in SQL Server,1525264191.0,50442805.0,,,,,
"['pentaho', 'data-warehouse', 'dimensions', 'pentaho-data-integration', 'pdi']","{'account_id': 13116279, 'reputation': 69, 'user_id': 9475347, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-E9ecz-m56ls/AAAAAAAAAAI/AAAAAAAAATQ/Wa-Y0muq1CU/photo.jpg?sz=256', 'display_name': 'metk', 'link': 'https://stackoverflow.com/users/9475347/metk'}",False,140,0,0,1525019261,1525019261,50088849,CC BY-SA 3.0,https://stackoverflow.com/questions/50088849/pentaho-data-integration-data-warehouse-dimensions-transformations-in-one-job,Pentaho Data Integration: Data Warehouse dimensions: Transformations in one job,,,,,,,
"['oracle', 'data-warehouse', 'business-intelligence', 'database-metadata']","{'account_id': 12824323, 'reputation': 1, 'user_id': 9278009, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-r-f7mtFZa2M/AAAAAAAAAAI/AAAAAAAAABE/2lVl9W1q4Dw/photo.jpg?sz=256', 'display_name': 'Melek Rabei', 'link': 'https://stackoverflow.com/users/9278009/melek-rabei'}",False,46,0,0,1524733629,1524733629,50039039,CC BY-SA 3.0,https://stackoverflow.com/questions/50039039/business-intelligence-data-warehouse-creation-oracle,Business Intelligence : Data warehouse creation (ORACLE),,,,,,,
"['sql', 'data-warehouse']","{'account_id': 13427709, 'reputation': 21, 'user_id': 9688473, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/591916958d330e9a249dfbd45e09ad2f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Bheem Singh', 'link': 'https://stackoverflow.com/users/9688473/bheem-singh'}",False,91,1,0,1524705740,1524531120,49991894,CC BY-SA 3.0,https://stackoverflow.com/questions/49991894/delete-duplicates-based-on-combined-value-of-fields,delete duplicates based on combined value of fields,1524535952.0,,,,,,
"['data-warehouse', 'star-schema']","{'account_id': 13424557, 'reputation': 11, 'user_id': 9686335, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'dPrieto', 'link': 'https://stackoverflow.com/users/9686335/dprieto'}",False,335,0,1,1524522247,1524493936,49983666,CC BY-SA 3.0,https://stackoverflow.com/questions/49983666/data-warehouse-multiple-choice-survey,Data warehouse - multiple choice survey,1524495657.0,,,,,,
['data-warehouse'],"{'account_id': 12009015, 'reputation': 25, 'user_id': 8786420, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/52de8f79978eb7e818a0ae2e68429516?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'codemyway', 'link': 'https://stackoverflow.com/users/8786420/codemyway'}",False,470,1,0,1524503161,1524490352,49982470,CC BY-SA 3.0,https://stackoverflow.com/questions/49982470/data-warehouse-dimensional-model-disadvantages,Data warehouse dimensional model Disadvantages,,,,,,,
"['aggregate', 'data-modeling', 'data-warehouse', 'dimensional-modeling', 'snowflake-schema']","{'account_id': 1625491, 'reputation': 51, 'user_id': 1501136, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5fe1c39dbb43a8fd7332785d881b5f89?s=256&d=identicon&r=PG', 'display_name': 'TechCowboy', 'link': 'https://stackoverflow.com/users/1501136/techcowboy'}",True,1594,1,1,1524226566,1524221555,49940019,CC BY-SA 3.0,https://stackoverflow.com/questions/49940019/dealing-with-two-fact-granularities-dimensional-model,Dealing with two fact granularities - Dimensional Model,,49941197.0,,,,,
