tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason
"['oracle11g', 'oracle-data-integrator']","{'account_id': 12694339, 'reputation': 17, 'user_id': 9223281, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b08c5737ed8349bd85f19f6837ba588?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'eda', 'link': 'https://stackoverflow.com/users/9223281/eda'}",True,1266,48443658.0,1,0,1516887812,1516872528,48439533,CC BY-SA 3.0,https://stackoverflow.com/questions/48439533/error-while-trying-to-run-interface-in-odi,Error while trying to run Interface in ODI,1516887812.0,,
"['sql', 'regex', 'oracle11g', 'oracle-data-integrator']","{'account_id': 7852261, 'reputation': 75, 'user_id': 5935382, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://lh5.googleusercontent.com/-T8bINP-zflo/AAAAAAAAAAI/AAAAAAAABLU/Cxll7m1yytg/photo.jpg?sz=256', 'display_name': 'srinivas kalyan', 'link': 'https://stackoverflow.com/users/5935382/srinivas-kalyan'}",True,79,,1,0,1516392265,1516387619,48347686,CC BY-SA 3.0,https://stackoverflow.com/questions/48347686/get-the-first-character-from-the-firstname-if-more-than-one-firstname-is-present,Get the FIrst character from the Firstname if more than one firstname is present in oracle,1516388471.0,,
"['java', 'oracle', 'oracle-data-integrator']","{'account_id': 8450075, 'reputation': 38, 'user_id': 6339172, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/22f876345be3793b61d860823d79dccf?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Steve', 'link': 'https://stackoverflow.com/users/6339172/steve'}",False,298,,1,0,1651061311,1515392091,48145100,CC BY-SA 3.0,https://stackoverflow.com/questions/48145100/getting-mapped-column-names-in-knowledge-module,Getting Mapped column names in knowledge module,1515393264.0,,
"['java', 'oracle', 'groovy', 'oracle-data-integrator']","{'account_id': 6543112, 'reputation': 307, 'user_id': 5059894, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://lh3.googleusercontent.com/-QncKu45dPmc/AAAAAAAAAAI/AAAAAAAAWV4/Qe_4rrVm4dM/photo.jpg?sz=256', 'display_name': 'Rahul Patel', 'link': 'https://stackoverflow.com/users/5059894/rahul-patel'}",False,144,,0,0,1515150946,1515074574,48096919,CC BY-SA 3.0,https://stackoverflow.com/questions/48096919/how-to-check-derived-table-statement-in-ikm-using-odi-sdk-in-odi-11g,How to check &quot;Derived table statement&quot; in ikm using ODI SDK in ODI 11g?,1515150946.0,,
"['java', 'oracle', 'oracle11g', 'oracle-data-integrator']","{'account_id': 6543112, 'reputation': 307, 'user_id': 5059894, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://lh3.googleusercontent.com/-QncKu45dPmc/AAAAAAAAAAI/AAAAAAAAWV4/Qe_4rrVm4dM/photo.jpg?sz=256', 'display_name': 'Rahul Patel', 'link': 'https://stackoverflow.com/users/5059894/rahul-patel'}",True,490,,1,0,1515080328,1515053112,48091065,CC BY-SA 3.0,https://stackoverflow.com/questions/48091065/can-we-create-ikm-using-oracle-odi-sdk-public-api-in-odi-11g,"Can we create IKM using Oracle ODI SDK Public API, in ODI 11G?",,,
['oracle-data-integrator'],"{'account_id': 11773585, 'reputation': 89, 'user_id': 8615868, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/26626ee5362d1a251d1c70fa8445da86?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Santosh Kadam', 'link': 'https://stackoverflow.com/users/8615868/santosh-kadam'}",False,387,,1,0,1605651334,1512934044,47742593,CC BY-SA 4.0,https://stackoverflow.com/questions/47742593/need-to-set-options-parameter-value-in-mapping-for-the-lkm-in-odi-12c-using-java,Need to set options parameter value in mapping for the LKM in odi 12c using java,1605651324.0,,
"['sql-server', 'oracle', 'oracle-data-integrator']","{'account_id': 9020638, 'reputation': 167, 'user_id': 6721853, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/3c7ea77825f2c186bd435f069048b449?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'M. Beerden', 'link': 'https://stackoverflow.com/users/6721853/m-beerden'}",False,665,,1,0,1513533761,1512567328,47675655,CC BY-SA 3.0,https://stackoverflow.com/questions/47675655/odi-sql-server-source,ODI: SQL Server Source,,,
['oracle-data-integrator'],"{'account_id': 11773585, 'reputation': 89, 'user_id': 8615868, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/26626ee5362d1a251d1c70fa8445da86?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Santosh Kadam', 'link': 'https://stackoverflow.com/users/8615868/santosh-kadam'}",False,215,,1,0,1513675848,1512556644,47672194,CC BY-SA 3.0,https://stackoverflow.com/questions/47672194/arrange-the-column-order-in-insert-command-in-lkm,Arrange the column order in insert command in LKM,1512563030.0,,
['oracle-data-integrator'],"{'account_id': 3106993, 'reputation': 127, 'user_id': 2629578, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/cd4ccfb65ac92201212f54c45fc1f490?s=256&d=identicon&r=PG', 'display_name': 'Negashion', 'link': 'https://stackoverflow.com/users/2629578/negashion'}",False,968,,1,0,1515965913,1512331180,47622674,CC BY-SA 3.0,https://stackoverflow.com/questions/47622674/is-it-possible-to-view-queries-with-resolved-variables-in-odis-code-executions,Is it possible to view queries with resolved variables in ODI&#39;s code executions?,,,
"['garbage-collection', 'out-of-memory', 'oracle-data-integrator']","{'account_id': 6251461, 'reputation': 9, 'user_id': 4861380, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/90e27f1f18e0bb30980d41d9fa8bf102?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Centro Ricerca Napoli', 'link': 'https://stackoverflow.com/users/4861380/centro-ricerca-napoli'}",True,3050,,2,0,1515966164,1511965103,47554923,CC BY-SA 3.0,https://stackoverflow.com/questions/47554923/odi-import-java-lang-outofmemoryerror-gc-overhead-limit-exceeded,ODI Import: java.lang.OutOfMemoryError: GC overhead limit exceeded,,,
['oracle-data-integrator'],"{'account_id': 11773585, 'reputation': 89, 'user_id': 8615868, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/26626ee5362d1a251d1c70fa8445da86?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Santosh Kadam', 'link': 'https://stackoverflow.com/users/8615868/santosh-kadam'}",True,999,,2,0,1515966412,1511874055,47532249,CC BY-SA 3.0,https://stackoverflow.com/questions/47532249/how-to-rearrange-the-column-order-in-odi-mapping,how to rearrange the column order in ODI mapping,,,
['oracle-data-integrator'],"{'account_id': 11773585, 'reputation': 89, 'user_id': 8615868, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/26626ee5362d1a251d1c70fa8445da86?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Santosh Kadam', 'link': 'https://stackoverflow.com/users/8615868/santosh-kadam'}",False,807,,1,1,1515966881,1511184277,47393108,CC BY-SA 3.0,https://stackoverflow.com/questions/47393108/how-can-we-migrate-the-data-directly-from-source-to-target-table-in-odi,How can we migrate the data directly from source to target table in ODI,,,
"['oracle', 'oracle-data-integrator']","{'account_id': 11010948, 'reputation': 177, 'user_id': 8088331, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-gM_DMlDzrxQ/AAAAAAAAAAI/AAAAAAAAAQk/PmBCp7MC47M/photo.jpg?sz=256', 'display_name': 'Giacomo Giovannini', 'link': 'https://stackoverflow.com/users/8088331/giacomo-giovannini'}",True,2190,,1,2,1510820386,1510754093,47309260,CC BY-SA 3.0,https://stackoverflow.com/questions/47309260/oracle-data-integrator-and-odiref-getsession,Oracle Data Integrator and odiRef.getSession,1510820386.0,,
"['groovy', 'oracle-data-integrator']","{'account_id': 12141723, 'reputation': 1, 'user_id': 8865264, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d6b280cc71a1188b5be046d8fa32dc3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'G Fer', 'link': 'https://stackoverflow.com/users/8865264/g-fer'}",False,1368,,1,0,1509618424,1509492929,47046048,CC BY-SA 3.0,https://stackoverflow.com/questions/47046048/odi-how-to-add-a-variable-to-a-load-plan-using-groovy-sdk,ODI: How to add a Variable to a load plan using groovy sdk,,,
"['java', 'groovy', 'oracle-data-integrator']","{'account_id': 11773585, 'reputation': 89, 'user_id': 8615868, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/26626ee5362d1a251d1c70fa8445da86?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Santosh Kadam', 'link': 'https://stackoverflow.com/users/8615868/santosh-kadam'}",False,1082,,1,0,1509385593,1509217701,46993443,CC BY-SA 3.0,https://stackoverflow.com/questions/46993443/how-to-run-odi-oracle-data-integrator-loadplan-in-java,How to run ODI (Oracle Data integrator) loadplan in java,1509241261.0,,
"['groovy', 'oracle-data-integrator']","{'account_id': 11773585, 'reputation': 89, 'user_id': 8615868, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/26626ee5362d1a251d1c70fa8445da86?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Santosh Kadam', 'link': 'https://stackoverflow.com/users/8615868/santosh-kadam'}",True,517,,2,0,1508309727,1508233769,46787279,CC BY-SA 3.0,https://stackoverflow.com/questions/46787279/is-it-possible-to-run-a-table-to-table-mapping-scenario-in-parallel-multi-threa,Is it possible to run a table to table mapping scenario in parallel (multi threading),,,
"['sql', 'oracle', 'oracle-data-integrator']","{'account_id': 10657036, 'reputation': 173, 'user_id': 7846254, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/3e838c30a745f539d07ee11e4a6106b9?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'joe', 'link': 'https://stackoverflow.com/users/7846254/joe'}",True,1994,,2,1,1507885336,1507883877,46725805,CC BY-SA 3.0,https://stackoverflow.com/questions/46725805/how-to-select-the-latest-row-from-a-dataset-in-odi,How to select the latest row from a dataset in ODI,1507884996.0,,
"['groovy', 'oracle-data-integrator']","{'account_id': 11773585, 'reputation': 89, 'user_id': 8615868, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/26626ee5362d1a251d1c70fa8445da86?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Santosh Kadam', 'link': 'https://stackoverflow.com/users/8615868/santosh-kadam'}",False,502,,1,0,1511184384,1507814880,46710880,CC BY-SA 3.0,https://stackoverflow.com/questions/46710880/how-to-add-new-datatype-in-odi-using-groovy-script,How to add new datatype in ODI using groovy script,1507821891.0,,
"['oracle', 'oracle-data-integrator']","{'account_id': 6018616, 'reputation': 101, 'user_id': 4726539, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10153266939438489/picture?type=large', 'display_name': 'Ilker Eker', 'link': 'https://stackoverflow.com/users/4726539/ilker-eker'}",True,2222,,1,2,1571489184,1507197009,46582646,CC BY-SA 4.0,https://stackoverflow.com/questions/46582646/change-load-plan-execution-time-but-nothing-happens-is-oracle-odi,Change Load Plan execution time but nothing happens is Oracle ODI,1571489184.0,,
"['groovy', 'oracle-data-integrator']","{'account_id': 11773585, 'reputation': 89, 'user_id': 8615868, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/26626ee5362d1a251d1c70fa8445da86?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Santosh Kadam', 'link': 'https://stackoverflow.com/users/8615868/santosh-kadam'}",True,466,,1,1,1507111795,1507043702,46547950,CC BY-SA 3.0,https://stackoverflow.com/questions/46547950/odi-30104-model-internal-id-is-not-supported-when-legacy-id-compatible-mode-is,ODI-30104: Model Internal ID is not supported when Legacy ID Compatible Mode is switched off,1507111795.0,,
"['oracle', 'csv', 'oracle11g', 'oracle-data-integrator']","{'account_id': 8178769, 'reputation': 25, 'user_id': 6156718, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Dzm-fkY-VdQ/AAAAAAAAAAI/AAAAAAAABok/VwJQ1wkyquM/photo.jpg?sz=256', 'display_name': 'Luciano Pinto', 'link': 'https://stackoverflow.com/users/6156718/luciano-pinto'}",True,757,46540704.0,1,1,1507020822,1506955564,46527888,CC BY-SA 3.0,https://stackoverflow.com/questions/46527888/how-to-use-odi-11g-etl-error-table-as-source,How to use ODI 11g ETL error table as source?,,,
"['oracle', 'oracle11g', 'data-warehouse', 'oracle-data-integrator']","{'account_id': 3061855, 'reputation': 97, 'user_id': 2594324, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100000242857603/picture?type=large', 'display_name': 'marcin', 'link': 'https://stackoverflow.com/users/2594324/marcin'}",True,3985,46342329.0,1,1,1505992010,1505987916,46340946,CC BY-SA 3.0,https://stackoverflow.com/questions/46340946/how-to-properly-migrate-code-between-repositories-in-oracle-odi-missing-refere,How to properly migrate code between repositories in Oracle ODI - Missing references,,,
"['groovy', 'oracle-data-integrator']","{'account_id': 11773585, 'reputation': 89, 'user_id': 8615868, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/26626ee5362d1a251d1c70fa8445da86?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Santosh Kadam', 'link': 'https://stackoverflow.com/users/8615868/santosh-kadam'}",True,2089,,1,2,1507044147,1505600134,46258914,CC BY-SA 3.0,https://stackoverflow.com/questions/46258914/how-to-create-scenario-of-odi-mapping-using-groovy-script,How to create scenario of odi mapping using groovy script,1505618181.0,,
"['groovy', 'oracle-data-integrator']","{'account_id': 1110939, 'reputation': 646, 'user_id': 1101410, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/ccb9c69bde4e3884699d3d3679d5b02c?s=256&d=identicon&r=PG', 'display_name': 'Curious Coder', 'link': 'https://stackoverflow.com/users/1101410/curious-coder'}",True,1254,46256739.0,1,4,1505583762,1505492657,46243939,CC BY-SA 3.0,https://stackoverflow.com/questions/46243939/how-to-run-odi-mapping-in-groovy-script,How to run ODI Mapping in groovy script?,,,
"['oracle', 'repository', 'oracle-data-integrator']","{'account_id': 6018616, 'reputation': 101, 'user_id': 4726539, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10153266939438489/picture?type=large', 'display_name': 'Ilker Eker', 'link': 'https://stackoverflow.com/users/4726539/ilker-eker'}",True,1205,46092222.0,1,1,1528970589,1504771338,46091046,CC BY-SA 3.0,https://stackoverflow.com/questions/46091046/topology-tab-looks-connected-but-degisner-tab-is-not-connected-in-oracle-data-in,Topology tab looks connected but degisner tab is not connected in Oracle Data Integrator,1504779706.0,,
"['oracle-sqldeveloper', 'oracle-data-integrator', 'essbase']","{'account_id': 9162227, 'reputation': 1, 'user_id': 6848761, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bb6ba0ee7b52032344d4e493466b9c6b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Komal', 'link': 'https://stackoverflow.com/users/6848761/komal'}",False,875,,1,0,1501586798,1501586012,45436247,CC BY-SA 3.0,https://stackoverflow.com/questions/45436247/odi-log-and-error-files-are-empty,ODI Log and Error files are empty,,,
['oracle-data-integrator'],"{'account_id': 11060656, 'reputation': 1, 'user_id': 8122081, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6efda94d532d79c8ef8d496bff6f8580?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'AAA', 'link': 'https://stackoverflow.com/users/8122081/aaa'}",False,476,,1,0,1501000022,1500994183,45306756,CC BY-SA 3.0,https://stackoverflow.com/questions/45306756/oracle-odi-11g-multiple-files-of-different-formats,Oracle ODI 11g - Multiple Files of different formats,,,
['oracle-data-integrator'],"{'account_id': 8346944, 'reputation': 31, 'user_id': 8265282, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4ce0e72135a8ec53834311ccaf10eae8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Saumya', 'link': 'https://stackoverflow.com/users/8265282/saumya'}",True,670,,1,3,1499413486,1499407425,44963564,CC BY-SA 3.0,https://stackoverflow.com/questions/44963564/java-ee-agent-for-odi,Java ee agent for ODI,,,
"['oracle', 'oracle-data-integrator']","{'account_id': 3537939, 'reputation': 451, 'user_id': 2955786, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6312f88a5e4b3d4b9476a93dc0eeaf79?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'mayr', 'link': 'https://stackoverflow.com/users/2955786/mayr'}",True,2929,45196374.0,1,2,1500482836,1498717708,44817819,CC BY-SA 3.0,https://stackoverflow.com/questions/44817819/odi-km-java-beanshell-escape-double-quotes,ODI: KM Java BeanShell - escape double quotes,1499150439.0,,
"['python', 'oracle-data-integrator']","{'account_id': 1120745, 'reputation': 55, 'user_id': 1109105, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/325fdb8a9e0a6aee978864e9dd14cd30?s=256&d=identicon&r=PG', 'display_name': 'sar12089', 'link': 'https://stackoverflow.com/users/1109105/sar12089'}",True,2116,44724085.0,1,0,1498640670,1498227039,44723522,CC BY-SA 3.0,https://stackoverflow.com/questions/44723522/how-to-get-the-time-of-the-last-modified-file-in-a-folder-using-python,How to get the time of the last modified file in a folder using Python,1498640670.0,,
"['oracle', 'oracle-data-integrator']","{'account_id': 3537939, 'reputation': 451, 'user_id': 2955786, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6312f88a5e4b3d4b9476a93dc0eeaf79?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'mayr', 'link': 'https://stackoverflow.com/users/2955786/mayr'}",True,3853,44699153.0,1,1,1498138827,1498125005,44695946,CC BY-SA 3.0,https://stackoverflow.com/questions/44695946/odi-how-to-correctly-define-and-pass-variables-between-tasks-inside-knowledge-m,ODI: How to correctly define and pass variables between tasks inside Knowledge Module?,1498138827.0,,
